Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,WDIRV.H-1 (degr) ,WSPDX.H-1 (mph) ,WSPDV.H-1 (mph) ,SRADV.H-1 (watt) ,RHUMV.H-1 (pct) ,RHUMX.H-1 (pct) 
674,1/2/17,15:00,5,-99.9,-1.4,11.9,10.6,12.2,-0.3,0.6,3.6,0.2,0.2,0.2,8.13,7.6,8.19,14.07,14.14,-99.9,136,8.3,5.5,148.35,78,79
674,1/2/17,16:00,5,-99.9,-4.9,12,10.9,12.5,-0.3,0.6,3.6,0.2,0.2,0.2,8.17,7.72,8.31,13.67,13.74,-99.9,164,7.7,4.5,43.35,85,92
674,1/2/17,17:00,5,-99.9,-6.9,12,10.6,12.2,-0.3,0.6,3.6,0.2,0.2,0.2,8.17,7.6,8.17,12.77,12.84,-99.9,309,8.5,3.1,3.05,94,96
674,1/2/17,18:00,5,-99.9,-7.5,12.1,11,12.3,-0.3,0.6,3.6,0.2,0.2,0.2,8.22,7.76,8.23,12.89,12.96,-99.9,1,5.5,3.8,0,94,95
674,1/2/17,19:00,5,-99.9,-8.6,11.9,10.7,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.14,7.64,8.14,12.77,12.84,-99.9,49,4,2.7,0,94,95
674,1/2/17,20:00,5,-99.9,-11,12.1,10.6,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.22,7.6,8.14,12.65,12.72,-99.9,62,4.1,2,0,92,94
674,1/2/17,21:00,5,-99.9,-9.8,12.1,10.7,12.1,-0.3,0.6,3.6,0.2,0.2,0.2,8.19,7.64,8.14,12.78,12.84,-99.9,46,5,3.5,0,91,94
674,1/2/17,22:00,5,-99.9,-9.9,11.9,10.7,12,-0.3,0.6,3.6,0.2,0.2,0.2,8.12,7.64,8.09,12.59,12.66,-99.9,355,5.1,2.6,0,91,92
674,1/2/17,23:00,5,-99.9,-7.9,12.1,10.7,12,-0.3,0.6,3.5,0.2,0.2,0.2,8.2,7.64,8.11,12.7,12.78,-99.9,359,4.4,2,0,92,94
674,1/3/17,0:00,5,-99.9,-6.3,12.1,11,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.2,7.76,8.14,12.7,12.78,3.32,44,6,3.2,0,93,93
674,1/3/17,1:00,5,-99.9,-6.6,12.1,10.7,11.9,-0.3,0.6,3.5,0.2,0.2,0.2,8.2,7.64,8.06,12.67,12.75,-99.9,55,4.2,1.7,0,93,94
674,1/3/17,2:00,5,-99.9,-7.1,12,10.9,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.17,7.69,8.19,12.64,12.72,-99.9,316,5.8,2.3,0,93,94
674,1/3/17,3:00,5,-99.9,-7.2,12.2,10.9,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.25,7.72,8.18,12.63,12.71,-99.9,305,12.1,8.1,0,94,95
674,1/3/17,4:00,5,-99.9,-6.3,12.2,10.9,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.25,7.72,8.14,12.57,12.64,-99.9,339,8,2.5,0,95,95
674,1/3/17,5:00,5,-99.9,-6.7,12.1,10.9,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.22,7.72,8.17,12.49,12.56,-99.9,257,3.6,1.9,0,94,94
674,1/3/17,6:00,5,-99.9,-6.2,12.2,10.6,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.25,7.6,8.15,12.57,12.64,-99.9,307,3.1,2.1,0,94,94
674,1/3/17,7:00,5,-99.9,-5.9,12.2,10.9,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.25,7.72,8.18,12.57,12.64,-99.9,14,3,1.2,0,94,94
674,1/3/17,8:00,5,-99.9,-5.5,11.9,10.9,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.14,7.72,8.26,12.62,12.69,-99.9,347,3.8,1.9,11.29,93,94
674,1/3/17,9:00,5,-99.9,-4.6,12.2,10.8,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.25,7.68,8.14,13.98,14.07,-99.9,174,4.7,2.1,69.9,86,91
674,1/3/17,10:00,5,-99.9,-3.4,12.1,10.7,12.3,-0.3,0.6,3.5,0.2,0.2,0.2,8.21,7.63,8.23,14.13,14.21,-99.9,178,3.6,1.4,162.09,77,82
674,1/3/17,11:00,5,-99.9,-3,11.9,10.8,11.9,-0.3,0.6,3.5,0.2,0.2,0.2,8.14,7.68,8.05,14.1,14.19,-99.9,103,5.8,3.2,235.04,71,75
674,1/3/17,12:00,5,-99.9,-3.1,12.1,10.9,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.22,7.72,8.26,14.09,14.17,-99.9,164,7,4.6,250,75,81
674,1/3/17,13:00,5,-99.9,-2.5,12.1,10.8,11.9,-0.3,0.6,3.5,0.2,0.2,0.2,8.22,7.67,8.05,14.08,14.16,-99.9,162,5.3,3,253.97,75,81
674,1/3/17,14:00,5,-99.9,-2.5,12.1,10.6,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.22,7.59,8.19,14.07,14.15,-99.9,201,2.7,0.9,194.14,76,79
674,1/3/17,15:00,5,-99.9,-3.2,12.3,10.8,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.27,7.67,8.14,14.07,14.15,-99.9,323,2.8,1,114.16,78,83
674,1/3/17,16:00,5,-99.9,-4.5,12.3,10.7,12,-0.3,0.6,3.5,0.2,0.2,0.2,8.3,7.63,8.11,13.19,13.27,-99.9,298,3.5,2.1,36.63,87,91
674,1/3/17,17:00,5,-99.9,-4.6,12.3,10.9,11.9,-0.3,0.6,3.5,0.2,0.2,0.2,8.3,7.72,8.06,12.98,13.05,-99.9,315,3.9,2.1,1.53,93,95
674,1/3/17,18:00,5,-99.9,-4.5,12.2,10.7,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.24,7.63,8.14,12.92,13,-99.9,10,3.3,1.3,0,95,95
674,1/3/17,19:00,5,-99.9,-4.3,12.2,10.7,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.24,7.63,8.19,12.9,12.97,-99.9,356,1.3,0.5,0,95,96
674,1/3/17,20:00,5,-99.9,-4,12.2,11,12.3,-0.3,0.6,3.5,0.2,0.2,0.2,8.24,7.76,8.21,12.84,12.91,-99.9,46,2.2,1.2,0,96,96
674,1/3/17,21:00,5,-99.9,-3.9,12.3,11,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.28,7.76,8.15,12.84,12.91,-99.9,56,2.8,1.5,0,96,96
674,1/3/17,22:00,5,-99.9,-3.7,12.1,10.6,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.22,7.59,8.17,12.83,12.89,-99.9,65,3.3,1.9,0,96,97
674,1/3/17,23:00,5,-99.9,-3.7,12.1,11,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.22,7.76,8.17,12.81,12.88,-99.9,62,2.2,0.8,0,97,97
674,1/4/17,0:00,5,-99.9,-3.7,12.3,10.7,12,-0.3,0.6,3.5,0.2,0.2,0.2,8.3,7.63,8.11,12.8,12.87,3.32,0,0,0,0,97,97
674,1/4/17,1:00,5,-99.9,-4.1,12.3,11,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.27,7.76,8.26,12.64,12.71,-99.9,0,0,0,0,96,97
674,1/4/17,2:00,5,-99.9,-4.1,12.3,11,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.27,7.76,8.18,12.77,12.84,-99.9,0,0,0,0,96,97
674,1/4/17,3:00,5,-99.9,-4.1,12.4,10.8,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.32,7.67,8.26,12.74,12.81,-99.9,0,0,0,0,96,96
674,1/4/17,4:00,5,-99.9,-4.1,12.5,10.8,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.36,7.67,8.19,12.75,12.82,-99.9,0,0,0,0,96,96
674,1/4/17,5:00,5,-99.9,-4.2,12.6,10.7,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.4,7.63,8.15,12.64,12.7,-99.9,0,0,0,0,96,96
674,1/4/17,6:00,5,-99.9,-4.3,12.5,10.7,12,-0.3,0.6,3.5,0.2,0.2,0.2,8.38,7.63,8.11,12.73,12.8,-99.9,0,0,0,0,96,96
674,1/4/17,7:00,5,-99.9,-4.1,12.4,10.8,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.35,7.67,8.26,12.68,12.76,-99.9,0,0,0,0,96,96
674,1/4/17,8:00,5,-99.9,-3.8,12.5,11,12.3,-0.3,0.6,3.5,0.2,0.2,0.2,8.38,7.76,8.21,12.89,12.97,-99.9,0,0,0,9.16,96,97
674,1/4/17,9:00,5,-99.9,-2.5,12.4,10.7,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.35,7.63,8.26,14.1,14.19,-99.9,0,0,0,72.65,94,96
674,1/4/17,10:00,5,-99.9,-1.3,12.6,11,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.43,7.75,8.18,14.08,14.17,-99.9,321,4.9,2.5,147.13,88,92
674,1/4/17,11:00,5,-99.9,-0.7,12.6,11,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.41,7.75,8.17,14.06,14.14,-99.9,322,6,2.5,183.46,81,86
674,1/4/17,12:00,5,-99.9,-2.3,12.5,11,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.36,7.75,8.17,14.04,14.12,-99.9,181,6.8,4.1,234.74,81,90
674,1/4/17,13:00,5,-99.9,0.6,12.6,10.7,12.3,-0.3,0.6,3.5,0.2,0.2,0.2,8.41,7.63,8.23,14.04,14.12,-99.9,156,6.9,1.9,197.19,80,90
674,1/4/17,14:00,5,-99.9,-0.8,12.6,11,12.5,-0.3,0.6,3.5,0.2,0.2,0.2,8.43,7.75,8.31,14.04,14.11,-99.9,195,6.5,2.3,101.65,83,90
674,1/4/17,15:00,5,-99.9,-2,12.6,10.7,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.41,7.63,8.19,14.04,14.11,-99.9,197,4.9,0.6,58.3,80,87
674,1/4/17,16:00,5,-99.9,-3.1,12.5,11.1,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.38,7.8,8.26,13.68,13.75,-99.9,244,10.3,4.6,21.06,91,95
674,1/4/17,17:00,5,-99.9,-3.9,12.7,10.5,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.46,7.55,8.14,12.75,12.81,-99.9,176,16.3,10.7,1.22,95,96
674,1/4/17,18:00,5,-99.9,-4.1,12.6,10.8,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.43,7.67,8.19,12.85,12.93,-99.9,158,16.9,9.2,0,96,96
674,1/4/17,19:00,5,-99.9,-4.7,12.7,10.8,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.44,7.67,8.27,12.83,12.89,-99.9,157,9.6,6,0,96,96
674,1/4/17,20:00,5,-99.9,-5.1,12.8,11,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.49,7.75,8.17,12.81,12.88,-99.9,177,6.1,4.4,0,96,96
674,1/4/17,21:00,5,-99.9,-5.4,12.8,10.8,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.49,7.67,8.17,12.79,12.86,-99.9,181,5.3,3.2,0,96,96
674,1/4/17,22:00,5,-99.9,-5.5,12.8,10.8,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.49,7.67,8.17,12.61,12.68,-99.9,266,2.1,1.1,0,95,96
674,1/4/17,23:00,5,-99.9,-6.4,12.8,10.7,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.49,7.62,8.15,12.73,12.81,-99.9,303,3.1,2,0,95,96
674,1/5/17,0:00,5,-99.9,-6.8,12.8,10.7,12,-0.3,0.6,3.5,0.2,0.2,0.2,8.5,7.62,8.09,12.57,12.63,3.32,343,4.3,3.4,0,94,95
674,1/5/17,1:00,5,-99.9,-6.8,12.9,10.8,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.55,7.67,8.14,12.65,12.72,-99.9,354,5.2,3.7,0,95,95
674,1/5/17,2:00,5,-99.9,-6.6,12.9,10.8,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.52,7.67,8.14,12.65,12.72,-99.9,356,6.2,5,0,94,95
674,1/5/17,3:00,5,-99.9,-6.7,12.8,10.8,12.1,-0.3,0.6,3.5,0.2,0.2,0.2,8.49,7.67,8.14,12.63,12.71,-99.9,2,5.9,3.3,0,95,95
674,1/5/17,4:00,5,-99.9,-6.8,13,10.7,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.57,7.63,8.26,12.62,12.69,-99.9,16,4.4,3,0,94,95
674,1/5/17,5:00,5,-99.9,-8,13,10.7,12.2,-0.3,0.6,3.5,0.2,0.2,0.2,8.57,7.63,8.19,12.55,12.61,-99.9,65,4.5,2.3,0,93,95
674,1/5/17,6:00,5,-99.9,-7.8,13,10.7,12,-0.3,0.6,3.5,0.2,0.2,0.2,8.57,7.63,8.1,12.47,12.54,-99.9,87,5.4,3,0,93,94
674,1/5/17,7:00,5,-99.9,-8.5,13,10.8,12.4,-0.3,0.6,3.5,0.2,0.2,0.2,8.57,7.67,8.27,12.56,12.63,-99.9,134,9.7,4,0,89,94
674,1/5/17,8:00,5,-99.9,-9.5,13.1,10.7,12.2,-0.2,0.6,3.5,0.2,0.2,0.2,8.62,7.63,8.19,12.74,12.82,-99.9,180,5.6,2.8,13.13,82,83
674,1/5/17,9:00,5,-99.9,-8.9,13,11,12.3,-0.2,0.6,3.5,0.2,0.2,0.2,8.59,7.75,8.23,14.17,14.27,-99.9,218,5.2,3,72.34,78,84
674,1/5/17,10:00,5,-99.9,-7,13,10.8,12.2,-0.2,0.6,3.5,0.2,0.2,0.2,8.59,7.67,8.18,14.15,14.24,-99.9,176,6.5,4.7,172.47,71,76
674,1/5/17,11:00,5,-99.9,-5.8,13.1,10.6,12.2,-0.2,0.6,3.5,0.2,0.2,0.2,8.6,7.58,8.19,14.13,14.21,-99.9,168,5.9,4.2,262.52,61,64
674,1/5/17,12:00,5,-99.9,-5.3,13,11,12.3,-0.2,0.6,3.5,0.2,0.2,0.2,8.57,7.75,8.21,14.1,14.17,-99.9,179,5.5,3.9,418.5,56,63
674,1/5/17,13:00,5,-99.9,-6.3,13.2,10.9,12,-0.2,0.6,3.4,0.2,0.2,0.2,8.68,7.72,8.1,14.06,14.14,-99.9,202,4.7,3.3,470.7,56,58
674,1/5/17,14:00,5,-99.9,-6.5,13.2,10.8,12.3,-0.2,0.6,3.4,0.2,0.2,0.2,8.65,7.66,8.21,14.08,14.16,-99.9,174,4,1.3,391.94,44,57
674,1/5/17,15:00,5.1,-99.9,-9.4,13.3,10.9,12.1,-0.2,0.6,3.4,0.2,0.2,0.2,8.7,7.72,8.14,14.11,14.19,-99.9,49,2.7,1.2,270.45,45,55
674,1/5/17,16:00,5.1,-99.9,-15.4,13.2,11,12.2,-0.2,0.6,3.5,0.2,0.2,0.2,8.67,7.75,8.17,14.17,14.26,-99.9,54,4.3,2.5,78.45,69,79
674,1/5/17,17:00,5,-99.9,-22.4,13.2,10.8,12.5,-0.2,0.6,3.4,0.2,0.2,0.2,8.68,7.67,8.3,13.04,13.12,-99.9,53,5.9,3.9,7.94,78,81
674,1/5/17,18:00,5,-99.9,-21.2,13.3,10.9,11.9,-0.2,0.6,3.5,0.2,0.2,0.2,8.71,7.71,8.06,12.7,12.77,-99.9,46,6.9,5.3,0,84,86
674,1/5/17,19:00,5,-99.9,-21.9,13.2,10.6,12.3,-0.2,0.6,3.4,0.2,0.2,0.2,8.68,7.59,8.23,12.63,12.7,-99.9,45,7,5.6,0,82,84
674,1/5/17,20:00,5,-99.9,-23.1,13.2,11,12.2,-0.2,0.6,3.4,0.2,0.2,0.2,8.68,7.76,8.18,12.76,12.83,-99.9,52,6.6,5.1,0,81,83
674,1/5/17,21:00,5,-99.9,-22.6,13.4,10.9,12.4,-0.2,0.6,3.4,0.2,0.2,0.2,8.74,7.71,8.27,12.73,12.8,-99.9,57,6.7,5.6,0,81,83
674,1/5/17,22:00,5,-99.9,-22.2,13.6,10.7,12,-0.2,0.6,3.4,0.2,0.2,0.2,8.81,7.63,8.11,12.71,12.78,-99.9,63,7.3,5.6,0,81,83
674,1/5/17,23:00,5,-99.9,-21.6,13.4,10.8,11.9,-0.2,0.6,3.4,0.2,0.2,0.2,8.74,7.67,8.06,12.68,12.75,-99.9,60,7.5,5.9,0,81,83
674,1/6/17,0:00,5,-99.9,-22.9,13.3,10.6,12.4,-0.2,0.6,3.4,0.2,0.2,0.2,8.71,7.59,8.27,12.62,12.7,3.32,57,7.1,5.9,0,80,82
674,1/6/17,1:00,5,-99.9,-23.6,13.5,10.5,12.1,-0.2,0.6,3.4,0.2,0.2,0.2,8.79,7.55,8.14,12.62,12.69,-99.9,48,7.1,4.8,0,80,81
674,1/6/17,2:00,5,-99.9,-26.1,13.3,10.8,12.3,-0.2,0.6,3.4,0.2,0.2,0.2,8.69,7.67,8.22,12.52,12.59,-99.9,49,5.6,4,0,78,79
674,1/6/17,3:00,5,-99.9,-27.1,13.3,10.5,12.1,-0.2,0.6,3.4,0.2,0.2,0.2,8.69,7.55,8.14,12.57,12.63,-99.9,61,5.5,3.5,0,77,78
674,1/6/17,4:00,5,-99.9,-27,13.5,10.7,12.1,-0.2,0.6,3.4,0.2,0.2,0.2,8.77,7.64,8.14,12.55,12.63,-99.9,58,6.2,4.6,0,78,80
674,1/6/17,5:00,5,-99.9,-25.5,13.4,11,12.4,-0.2,0.6,3.4,0.2,0.2,0.2,8.74,7.76,8.27,12.42,12.49,-99.9,56,5.1,4,0,77,80
674,1/6/17,6:00,5,-99.9,-28.5,13.6,11,12.4,-0.2,0.6,3.4,0.2,0.2,0.2,8.83,7.73,8.27,12.3,12.38,-99.9,56,5,3.8,0,76,80
674,1/6/17,7:00,5,-99.9,-29.7,13.4,10.8,12.4,-0.2,0.6,3.4,0.2,0.2,0.2,8.75,7.67,8.27,12.44,12.51,-99.9,56,4.4,3.1,0,75,76
674,1/6/17,8:00,5,-99.9,-28.2,13.8,10.7,12.2,-0.2,0.6,3.4,0.2,0.2,0.2,8.9,7.64,8.2,13.21,13.29,-99.9,76,4.6,3.2,26.86,75,77
674,1/6/17,9:00,5,-99.9,-19.7,13.7,10.9,12.3,-0.2,0.6,3.4,0.2,0.2,0.2,8.87,7.69,8.23,14.44,14.53,-99.9,86,6.1,2.2,183.76,79,83
