Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,WDIRV.H-1 (degr) ,WSPDX.H-1 (mph) ,WSPDV.H-1 (mph) ,SRADV.H-1 (watt) ,RHUMV.H-1 (pct) ,RHUMX.H-1 (pct) 
674,1/1/12,10:00,2.8,2.4,2.2,16.8,0,17.4,-0.6,-0.6,1.6,0.2,-1.9,0.2,10.26,-1.65,10.49,14.08,14.42,-99.9,123,10.2,7.2,294.87,64,70
674,1/1/12,11:00,2.8,2.4,3.5,16.6,0,17.5,-0.6,-0.6,1.6,0.2,-1.4,0.2,10.17,-2.28,10.54,14.05,14.37,-99.9,150,14.7,9,364.47,53,59
674,1/1/12,12:00,2.8,2.4,5.7,16.4,0,17.6,-0.6,-0.6,1.6,0.2,-1.6,0.2,10.05,-1.93,10.57,14.02,14.35,-99.9,140,14.5,10.4,402.63,45,51
674,1/1/12,13:00,2.8,2.4,7.7,16.3,0,17.4,-0.6,-0.6,1.6,0.2,-2.2,0.2,10.02,-1.4,10.49,14,14.33,-99.9,134,16.3,11.6,362.03,40,42
674,1/1/12,14:00,2.8,2.4,8,16.2,0,17.5,-0.6,-0.6,1.6,0.2,-1.6,0.2,9.99,-1.93,10.54,13.97,14.31,-99.9,149,16.9,11.4,309.83,37,40
674,1/1/12,15:00,2.8,2.4,8.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,13.95,14.32,-99.9,141,15.8,10.7,207.57,36,38
674,1/1/12,16:00,2.8,2.5,4.6,16,0,17.4,-0.6,-0.6,1.6,0.2,-2.2,0.2,9.9,-1.4,10.51,13.75,13.95,-99.9,147,14,8.3,61.97,43,53
674,1/1/12,17:00,2.8,2.4,0.3,15.9,0,17.5,-0.6,-0.5,1.6,0.2,-2.6,0.2,9.87,-1.18,10.55,13.14,13.67,-99.9,142,6.6,4.9,2.75,66,73
674,1/1/12,18:00,2.8,2.4,-0.3,15.8,0,17.8,-0.6,-0.5,1.6,0.2,-2.2,0.2,9.79,-1.39,10.65,13.09,13.57,-99.9,121,4.6,3.3,0,81,85
674,1/1/12,19:00,2.8,2.4,-1.5,15.8,0,17.7,-0.6,-0.5,1.6,0.2,-1.9,0.2,9.81,-1.64,10.61,13.01,13.51,-99.9,95,6.1,4.5,0,88,92
674,1/1/12,20:00,2.8,2.4,-1,15.7,0,17.5,-0.5,-0.5,1.6,0.2,-2.2,0.2,9.76,-1.39,10.52,12.92,13.46,-99.9,103,5.6,4.5,0,91,94
674,1/1/12,21:00,2.8,2.4,-2,15.8,0,17.6,-0.5,-0.5,1.6,0.2,-3.9,0.2,9.81,-0.78,10.58,12.86,13.42,-99.9,100,5.9,4.7,0,92,93
674,1/1/12,22:00,2.8,2.4,-1.8,15.8,0,17.6,-0.5,-0.5,1.6,0.2,-3.2,0.2,9.79,-0.96,10.58,12.82,13.37,-99.9,96,5.7,4.3,0,94,96
674,1/1/12,23:00,2.8,2.4,-3,15.7,0,17.6,-0.5,-0.5,1.6,0.2,-4,0.2,9.76,-0.78,10.58,12.77,13.34,-99.9,78,5.7,4.3,0,95,96
674,1/2/12,0:00,2.8,2.4,-3.2,15.8,0,17.6,-0.5,-0.5,1.6,0.2,-4,0.2,9.78,-0.77,10.58,12.74,13.31,3.31,82,5.6,4.4,0,95,96
674,1/2/12,1:00,2.8,2.4,-3.9,15.7,0,17.6,-0.5,-0.5,1.6,0.2,-3.3,0.2,9.78,-0.96,10.58,12.64,13.27,-99.9,66,5.9,4.2,0,92,94
674,1/2/12,2:00,2.8,2.4,-3.4,15.5,0,17.6,-0.6,-0.5,1.6,0.2,-4.1,0.2,9.67,-0.77,10.58,12.64,13.26,-99.9,63,5.7,3.9,0,93,95
674,1/2/12,3:00,2.8,2.4,-0.6,15.4,0,17.8,-0.6,-0.5,1.7,0.2,-5.3,0.2,9.62,-0.59,10.66,12.63,13.22,-99.9,110,8.1,5.1,0,92,94
674,1/2/12,4:00,2.8,2.4,-1.3,15.4,0,17.6,-0.6,-0.5,1.7,0.2,-4.2,0.2,9.61,-0.76,10.58,12.61,13.2,-99.9,153,10.3,6.6,0,81,86
674,1/2/12,5:00,2.8,2.4,-0.8,15.2,0,17.6,-0.6,-0.4,1.7,0.2,-4.2,0.2,9.52,-0.76,10.58,12.5,13.18,-99.9,139,13,5.3,0,81,85
674,1/2/12,6:00,2.8,2.4,0,15,0,17.6,-0.7,-0.4,1.7,0.2,-4.2,0.2,9.43,-0.76,10.58,12.58,13.15,-99.9,150,14.2,8.4,0,77,82
674,1/2/12,7:00,2.8,2.4,-2.3,14.8,0,17.5,-0.7,-0.4,1.7,0.2,-3.4,0.2,9.34,-0.94,10.55,12.57,13.12,-99.9,116,8.8,4.6,0,79,84
674,1/2/12,8:00,2.8,2.4,0.9,14.4,0,17.6,-0.7,-0.4,1.7,0.2,-5.5,0.2,9.17,-0.57,10.58,12.67,13.17,-99.9,136,9.4,5.5,42.74,81,90
674,1/2/12,9:00,2.8,2.4,3.6,14,0,17.5,-0.7,-0.4,1.7,0.2,-7.8,0.2,9,-0.41,10.55,13.28,14.44,-99.9,118,8.2,3.4,177.96,66,73
674,1/2/12,10:00,2.8,2.4,5.7,13.6,0,17.5,-0.7,-0.4,1.7,0.2,-12.7,0.2,8.86,-0.25,10.55,14.05,14.41,-99.9,132,13,7.6,217.03,55,58
674,1/2/12,11:00,2.8,2.4,7.8,13.6,0,17.5,-0.7,-0.4,1.7,0.2,-7.9,0.2,8.84,-0.4,10.55,14.03,14.37,-99.9,153,17.3,11.7,224.66,46,50
674,1/2/12,12:00,2.8,2.4,9.1,13.6,0,17.5,-0.6,-0.4,1.7,0.2,-12.8,0.2,8.83,-0.25,10.55,14.01,14.36,-99.9,138,16.5,11.5,220.39,38,41
674,1/2/12,13:00,2.8,2.4,8.9,13.5,0,17.5,-0.6,-0.4,1.7,0.2,-5.6,0.2,8.78,-0.57,10.52,13.95,14.09,-99.9,146,17.2,11.7,138.89,37,38
674,1/2/12,14:00,2.8,2.4,9,13.3,0,17.5,-0.6,-0.4,1.7,0.2,-4.3,0.2,8.7,-0.75,10.55,13.89,13.86,-99.9,134,18.1,11.1,111.11,37,39
674,1/2/12,15:00,2.9,2.4,8.8,13.5,0,17.5,-0.6,-0.4,1.7,0.2,-1.7,0.2,8.78,-1.91,10.55,13.56,13.68,-99.9,140,15.3,10.4,46.4,40,40
674,1/2/12,16:00,2.8,2.4,7.9,13.5,0,17.5,-0.6,-0.4,1.7,0.2,-3.4,0.2,8.78,-0.94,10.52,13.4,13.59,-99.9,145,13.8,9.9,24.11,43,46
674,1/2/12,17:00,2.8,2.4,7,13.6,0,17.5,-0.6,-0.4,1.7,0.2,-3.4,0.2,8.83,-0.94,10.55,13.27,13.51,-99.9,148,13.8,8.8,2.14,49,50
674,1/2/12,18:00,2.8,2.4,5.8,13.6,0,17.7,-0.6,-0.4,1.7,0.2,-2.8,0.2,8.83,-1.14,10.61,13.16,13.46,-99.9,143,8.4,5,0,53,56
674,1/2/12,19:00,2.9,2.4,4.8,13.5,0,17.5,-0.6,-0.3,1.7,0.2,-3.4,0.2,8.78,-0.94,10.52,13.05,13.42,-99.9,156,10.5,7.4,0,55,57
674,1/2/12,20:00,2.9,2.4,5.1,13.6,0,17.5,-0.6,-0.3,1.7,0.2,-3.4,0.2,8.83,-0.94,10.55,12.98,13.37,-99.9,142,10.4,7.2,0,54,56
674,1/2/12,21:00,2.9,2.4,3.5,13.4,0,17.7,-0.6,-0.3,1.7,0.2,-2.4,0.2,8.76,-1.36,10.61,12.85,13.33,-99.9,160,11.3,4.5,0,59,68
674,1/2/12,22:00,2.9,2.4,1.1,13.8,0,17.6,-0.6,-0.3,1.7,0.2,-3.4,0.2,8.92,-0.94,10.56,12.81,13.28,-99.9,312,11.7,6.5,0,71,77
674,1/2/12,23:00,2.9,2.4,-0.7,13.7,0,17.6,-0.6,-0.3,1.7,0.2,-5.5,0.2,8.87,-0.57,10.56,12.78,13.25,-99.9,297,7.5,4.6,0,83,88
674,1/3/12,0:00,2.8,2.4,-2.2,13.6,0,17.6,-0.6,-0.3,1.7,0.2,-4.3,0.2,8.84,-0.75,10.59,12.75,13.22,3.31,311,4.2,2.7,0,91,93
674,1/3/12,1:00,2.8,2.4,-0.9,13.6,0,17.6,-0.6,-0.3,1.7,0.2,-32.1,0.2,8.84,-0.1,10.59,12.71,13.2,-99.9,336,5.9,2.3,0,91,96
674,1/3/12,2:00,2.9,2.4,-1.3,13.7,0,17.6,-0.6,-0.3,1.7,0.2,-12.9,0.2,8.9,-0.25,10.56,12.7,13.16,-99.9,297,6.3,4.2,0,91,92
674,1/3/12,3:00,2.9,2.4,-2.7,13.5,0,17.6,-0.6,-0.3,1.7,0.2,-5.6,0.2,8.82,-0.57,10.59,12.68,13.14,-99.9,309,6,4,0,94,97
674,1/3/12,4:00,2.9,2.4,-1.5,13.8,0,17.6,-0.6,-0.3,1.7,0.2,-7.8,0.2,8.92,-0.41,10.59,12.66,13.12,-99.9,319,5.8,3.7,0,95,97
674,1/3/12,5:00,2.9,2.4,-0.7,13.5,0,17.7,-0.6,-0.3,1.7,0.2,-5.6,0.2,8.81,-0.57,10.64,12.59,13.1,-99.9,306,8.4,4.9,0,92,94
674,1/3/12,6:00,2.8,2.4,-1.1,13.5,0,17.7,-0.6,-0.3,1.7,0.2,-12.7,0.2,8.79,-0.25,10.64,12.65,13.06,-99.9,289,8.5,5.2,0,91,92
674,1/3/12,7:00,2.8,2.4,-1.7,13.4,0,17.7,-0.6,-0.3,1.7,0.2,-5.6,0.2,8.76,-0.57,10.64,12.64,13.04,-99.9,315,5.9,2.9,0,93,94
674,1/3/12,8:00,2.9,2.4,-1.6,13.2,0,17.7,-0.7,-0.3,1.8,0.2,-7.8,0.2,8.68,-0.41,10.64,12.71,13.12,-99.9,1,5.1,2.5,34.49,96,98
674,1/3/12,9:00,2.9,2.4,3.1,13,0,17.6,-0.7,-0.3,1.8,0.2,-5.6,0.2,8.59,-0.57,10.56,13.24,14.45,-99.9,75,6.4,2.2,173.99,91,96
674,1/3/12,10:00,2.8,2.4,3.1,12.9,0,17.5,-0.7,-0.3,1.8,0.2,-5.6,0.2,8.53,-0.57,10.53,14.04,14.41,-99.9,252,4.7,2.1,238.4,75,81
674,1/3/12,11:00,2.9,2.4,6.7,12.6,0,17.7,-0.7,-0.3,1.8,0.2,-12.8,0.2,8.43,-0.25,10.61,14.01,14.36,-99.9,298,6,3.3,377.9,66,75
674,1/3/12,12:00,2.9,2.4,7.9,12.7,0,17.4,-0.7,-0.3,1.8,0.2,-7.8,0.2,8.47,-0.41,10.49,13.98,14.33,-99.9,289,9,5,407.81,53,58
674,1/3/12,13:00,2.9,2.4,9.2,12.8,0,17.5,-0.6,-0.3,1.8,0.2,-7.9,0.2,8.52,-0.4,10.55,13.96,14.32,-99.9,308,8.8,5.6,387.67,47,49
674,1/3/12,14:00,2.9,2.5,10.4,12.7,0,17.5,-0.6,-0.3,1.7,0.2,-7.8,0.2,8.47,-0.41,10.52,13.93,14.32,-99.9,303,8.8,5.1,306.17,42,45
674,1/3/12,15:00,2.9,2.5,9.8,12.7,0,17.6,-0.6,-0.3,1.8,0.2,-7.8,0.2,8.44,-0.41,10.58,13.91,14.29,-99.9,273,7.1,4.2,203.3,41,43
674,1/3/12,16:00,2.9,2.5,7.8,12.7,0,17.6,-0.6,-0.3,1.8,0.2,-5.5,0.2,8.45,-0.57,10.58,13.91,14.34,-99.9,211,5.3,2.1,65.93,46,50
674,1/3/12,17:00,2.9,2.5,1.3,12.9,0,17.7,-0.6,-0.3,1.8,0.2,-2.1,0.2,8.53,-1.57,10.61,13.48,13.67,-99.9,39,4.9,1.9,3.66,67,84
674,1/3/12,18:00,2.9,2.4,-0.6,12.8,0,17.8,-0.6,-0.3,1.8,0.2,-1.2,0.2,8.5,-2.7,10.66,13.33,13.56,-99.9,53,6.2,4.2,0,87,95
674,1/3/12,19:00,2.9,2.4,-0.2,12.8,0,17.7,-0.6,-0.2,1.8,0.2,-1.5,0.2,8.51,-2.2,10.61,13.22,13.49,-99.9,74,5.7,4.6,0,94,97
674,1/3/12,20:00,2.9,2.4,-1.2,13.1,0,17.7,-0.6,-0.2,1.8,0.2,-1.4,0.2,8.61,-2.27,10.61,13.13,13.44,-99.9,61,5.7,4.2,0,94,96
674,1/3/12,21:00,2.9,2.4,-1.3,13,0,17.7,-0.6,-0.2,1.8,0.2,-1.4,0.2,8.56,-2.27,10.61,13.05,13.41,-99.9,58,5.6,4.6,0,94,95
674,1/3/12,22:00,2.9,2.4,0,13.1,0,17.6,-0.6,-0.2,1.8,0.2,-1.4,0.2,8.61,-2.27,10.56,12.99,13.37,-99.9,62,6.3,5.1,0,94,96
674,1/3/12,23:00,2.9,2.4,-0.4,13.1,0,17.8,-0.6,-0.2,1.8,0.2,-1.4,0.2,8.63,-2.27,10.65,12.92,13.33,-99.9,59,6.7,4.9,0,91,94
674,1/4/12,0:00,2.9,2.4,-0.2,13,0,17.8,-0.6,-0.2,1.8,0.2,-1.4,0.2,8.6,-2.27,10.65,12.86,13.29,3.31,46,6.2,4.8,0,92,94
674,1/4/12,1:00,2.9,2.4,-1.3,13.1,0,17.8,-0.6,-0.2,1.8,0.2,-1.5,0.2,8.65,-2.21,10.65,12.8,13.27,-99.9,119,6.3,3.8,0,94,97
674,1/4/12,2:00,2.9,2.4,-1,13.1,0,17.7,-0.6,-0.2,1.8,0.2,-1.8,0.2,8.65,-1.85,10.61,12.76,13.24,-99.9,63,5.7,3.9,0,96,98
674,1/4/12,3:00,2.9,2.4,-2.1,13.1,0,17.8,-0.6,-0.2,1.8,0.2,-1.4,0.2,8.62,-2.27,10.65,12.73,13.21,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
674,1/4/12,4:00,2.9,2.4,-1.6,13.1,0,17.9,-0.6,-0.2,1.8,0.2,-1.2,0.2,8.65,-2.82,10.73,12.7,13.18,-99.9,82,5.1,3.3,0,96,98
674,1/4/12,5:00,2.8,2.4,-3.3,13.1,0,17.8,-0.6,-0.2,1.8,0.2,-2.4,0.2,8.64,-1.36,10.65,12.61,13.16,-99.9,113,6.3,3,0,97,99
674,1/4/12,6:00,2.8,2.4,-4.4,12.8,0,17.8,-0.7,-0.2,1.8,0.2,-1.4,0.2,8.51,-2.27,10.65,12.68,13.13,-99.9,59,3.5,2.5,0,96,98
674,1/4/12,7:00,2.8,2.4,-4.2,12.5,0,17.9,-0.8,-0.2,1.8,0.2,-1.2,0.2,8.4,-2.82,10.71,12.61,13.11,-99.9,63,4.5,3.3,0,95,97
674,1/4/12,8:00,2.9,2.4,-2.4,11.8,0,17.9,-0.8,-0.2,1.8,0.2,-1.7,0.2,8.1,-1.91,10.71,12.72,13.14,-99.9,106,5.1,2.8,25.03,97,97
674,1/4/12,9:00,2.9,2.4,1.8,11.2,0,17.9,-0.8,-0.2,1.8,0.2,-1.7,0.2,7.87,-1.91,10.71,13.2,14.47,-99.9,113,10.3,5.8,128.51,95,99
674,1/4/12,10:00,2.9,2.4,6.2,10.8,0,17.8,-0.8,-0.2,1.8,0.2,-2,0.2,7.68,-1.62,10.67,14.06,14.4,-99.9,121,8.7,5.2,279.3,83,92
674,1/4/12,11:00,2.9,2.4,7.9,10.8,0,17.6,-0.7,-0.2,1.8,0.2,-1.7,0.2,7.7,-1.91,10.58,14.02,14.35,-99.9,220,7.2,2.9,377.59,58,69
674,1/4/12,12:00,2.9,2.4,10.1,11,0,17.7,-0.7,-0.2,1.8,0.2,-1.4,0.2,7.75,-2.27,10.64,13.99,14.33,-99.9,330,7.4,3,406.59,50,55
674,1/4/12,13:00,2.9,2.5,12.5,10.8,0,17.7,-0.7,-0.2,1.8,0.2,-1.4,0.2,7.68,-2.27,10.6,13.96,14.3,-99.9,13,5.9,2.7,379.73,43,47
674,1/4/12,14:00,2.9,2.5,12.8,11,0,17.7,-0.7,-0.2,1.8,0.2,-2,0.2,7.78,-1.62,10.6,13.92,14.31,-99.9,321,6.2,2.9,317.77,38,39
674,1/4/12,15:00,2.9,2.5,14.2,10.9,0,17.6,-0.7,-0.2,1.8,0.2,-2.4,0.2,7.72,-1.37,10.56,13.9,14.25,-99.9,119,10,5,211.54,34,39
674,1/4/12,16:00,2.9,2.5,10.6,11.1,0,17.6,-0.7,-0.2,1.8,0.2,-2,0.2,7.81,-1.62,10.56,13.9,14.29,-99.9,198,7.7,3.6,77.53,39,44
674,1/4/12,17:00,2.9,2.5,3.3,11.2,0,17.7,-0.6,-0.2,1.8,0.2,-2,0.2,7.83,-1.62,10.6,13.48,13.65,-99.9,308,6.2,2.7,3.66,59,78
674,1/4/12,18:00,2.9,2.4,1.1,11.3,0,17.7,-0.6,-0.2,1.8,0.2,-1.7,0.2,7.89,-1.91,10.64,13.33,13.54,-99.9,69,6.5,3.7,0,83,92
674,1/4/12,19:00,2.9,2.4,1.5,11.3,0,17.8,-0.6,-0.2,1.8,0.2,-2,0.2,7.9,-1.62,10.67,13.22,13.47,-99.9,68,6.5,5.1,0,88,90
674,1/4/12,20:00,2.9,2.4,1.5,11.5,0,17.7,-0.6,-0.2,1.8,0.2,-1.5,0.2,7.95,-2.21,10.62,12.82,13.42,-99.9,70,6.8,5.2,0,90,93
674,1/4/12,21:00,2.9,2.4,-0.4,11.5,0,17.7,-0.6,-0.2,1.9,0.2,-1.2,0.2,7.98,-2.82,10.62,12.85,13.37,-99.9,68,6.2,4.2,0,91,94
674,1/4/12,22:00,2.9,2.4,0.5,11.4,0,17.7,-0.6,-0.2,1.9,0.2,-1.2,0.2,7.92,-2.71,10.63,12.81,13.33,-99.9,97,5.5,3.2,0,93,97
674,1/4/12,23:00,2.9,2.4,-0.7,11.5,0,17.8,-0.6,-0.2,1.9,0.2,-1.5,0.2,7.97,-2.21,10.66,12.57,13.29,-99.9,70,5.4,3,0,95,97
674,1/5/12,0:00,2.9,2.4,1.4,11.9,0,17.8,-0.6,-0.2,1.9,0.2,-1.2,0.2,8.11,-2.7,10.66,12.69,13.27,3.31,108,7.5,4.4,0,92,96
674,1/5/12,1:00,2.9,2.4,-0.3,11.8,0,17.9,-0.6,-0.2,1.9,0.2,-1.2,0.2,8.1,-2.7,10.72,12.67,13.24,-99.9,77,4.5,3.5,0,91,93
674,1/5/12,2:00,2.9,2.4,-0.1,11.9,0,17.8,-0.6,-0.2,1.9,0.2,-1.5,0.2,8.12,-2.2,10.69,12.66,13.21,-99.9,35,4.5,2.5,0,91,93
674,1/5/12,3:00,2.9,2.4,-0.1,11.9,0,17.8,-0.6,-0.2,1.9,0.2,-1.5,0.2,8.13,-2.2,10.69,12.64,13.18,-99.9,53,5.7,2.8,0,92,94
674,1/5/12,4:00,2.9,2.4,0.5,11.9,0,17.8,-0.6,-0.2,1.9,0.2,-1.4,0.2,8.14,-2.27,10.66,12.63,13.16,-99.9,55,4.1,2.5,0,92,93
674,1/5/12,5:00,2.9,2.4,1.8,12.2,0,17.8,-0.6,-0.2,1.9,0.2,-1.2,0.2,8.27,-2.7,10.68,12.53,13.13,-99.9,112,6.2,2.7,0,89,93
674,1/5/12,6:00,2.9,2.4,1.5,12.2,0,17.7,-0.6,-0.2,1.9,0.2,-1.5,0.2,8.24,-2.2,10.63,12.61,13.1,-99.9,104,5.2,2.1,0,87,88
674,1/5/12,7:00,2.9,2.4,1.6,12.2,0,17.7,-0.6,-0.2,1.9,0.2,-1.2,0.2,8.24,-2.7,10.63,12.59,13.08,-99.9,316,7.4,4.9,0,85,88
674,1/5/12,8:00,2.9,2.4,1.5,12,0,17.8,-0.6,-0.2,1.9,0.2,-1.4,0.2,8.16,-2.27,10.69,12.61,13.05,-99.9,316,6.5,2.2,9.16,86,88
674,1/5/12,9:00,2.9,2.4,2,12,0,17.8,-0.6,-0.2,1.9,0.2,-1.2,0.2,8.18,-2.82,10.69,12.69,13.03,-99.9,313,4.7,2.3,34.19,85,88
674,1/5/12,10:00,2.9,2.5,5.2,12.1,0,17.8,-0.6,-0.2,1.9,0.2,-1.4,0.2,8.23,-2.27,10.65,13.38,13.66,-99.9,342,4.9,1.9,109.58,80,85
674,1/5/12,11:00,2.9,2.4,7.3,12,0,17.8,-0.6,-0.2,1.9,0.2,-1.7,0.2,8.18,-1.91,10.68,14.02,14.41,-99.9,303,7.2,2.3,191.7,64,72
674,1/5/12,12:00,2.9,2.4,9.9,12.1,0,17.9,-0.6,-0.2,1.9,0.2,-1.4,0.2,8.23,-2.27,10.71,13.99,14.34,-99.9,306,8.1,4.9,337.91,46,54
674,1/5/12,13:00,2.9,2.5,9.6,12.1,0,17.7,-0.6,-0.2,1.9,0.2,-1.4,0.2,8.23,-2.27,10.62,13.97,14.35,-99.9,298,9.9,5.7,215.81,44,48
674,1/5/12,14:00,2.9,2.5,10,12.2,0,17.8,-0.6,-0.2,1.9,0.2,-2,0.2,8.23,-1.62,10.65,13.95,14.34,-99.9,320,16.1,9.7,208.18,45,48
674,1/5/12,15:00,2.9,2.4,8.5,12.1,0,17.8,-0.6,-0.2,1.9,0.2,-1.4,0.2,8.2,-2.27,10.65,13.93,14.35,-99.9,324,16.1,11.7,195.05,50,54
674,1/5/12,16:00,2.9,2.5,5.6,12.2,0,17.6,-0.6,-0.2,1.9,0.2,-1.4,0.2,8.26,-2.27,10.56,13.93,14.37,-99.9,322,12,7.8,53.72,58,65
674,1/5/12,17:00,2.9,2.5,2.4,12.5,0,17.8,-0.6,-0.2,1.9,0.2,-1.2,0.2,8.37,-2.82,10.66,13.48,13.67,-99.9,320,10.3,7.3,3.97,74,82
674,1/5/12,18:00,2.9,2.4,0.1,12.4,0,17.9,-0.6,-0.2,1.9,0.2,-2,0.2,8.34,-1.62,10.74,13.34,13.57,-99.9,311,8,6.4,0,88,94
674,1/5/12,19:00,2.9,2.4,-0.9,12.4,0,17.8,-0.6,-0.2,1.9,0.2,-1.7,0.2,8.35,-1.91,10.69,13.24,13.49,-99.9,310,8.1,6.2,0,94,97
674,1/5/12,20:00,2.9,2.4,-1,12.3,0,18,-0.6,-0.2,1.9,0.2,-1.7,0.2,8.29,-1.91,10.74,13.15,13.46,-99.9,317,6.6,5,0,97,99
674,1/5/12,21:00,2.9,2.4,-0.4,12.6,0,17.8,-0.6,-0.2,1.9,0.2,-1.2,0.2,8.43,-2.82,10.69,13.07,13.4,-99.9,306,6.8,4.7,0,98,99
674,1/5/12,22:00,2.9,2.4,-0.9,12.6,0,18,-0.6,-0.1,1.9,0.2,-1.7,0.2,8.4,-1.91,10.74,13,13.36,-99.9,315,7.2,5.1,0,97,99
674,1/5/12,23:00,2.9,2.4,-0.7,12.8,0,17.9,-0.6,-0.1,1.9,0.2,-1.4,0.2,8.51,-2.27,10.72,12.93,13.33,-99.9,306,8.3,5.6,0,97,98
674,1/6/12,0:00,2.9,2.4,-2.1,12.7,0,18,-0.5,-0.1,1.9,0.2,-1.7,0.2,8.48,-1.91,10.77,12.87,13.3,3.31,284,6.2,4.9,0,97,98
674,1/6/12,1:00,2.9,2.4,-2.7,12.8,0,18,-0.5,-0.1,1.9,0.2,-1.4,0.2,8.5,-2.27,10.77,12.81,13.27,-99.9,297,6.9,5.7,0,97,98
674,1/6/12,2:00,2.9,2.4,-2.7,12.8,0,17.8,-0.6,-0.1,1.9,0.2,-1.7,0.2,8.51,-1.91,10.69,12.77,13.24,-99.9,314,6.4,5.1,0,97,98
674,1/6/12,3:00,2.9,2.4,-5.1,13,0,17.8,-0.6,-0.1,1.9,0.2,-1.4,0.2,8.59,-2.27,10.69,12.73,13.22,-99.9,295,6.2,4.2,0,96,97
674,1/6/12,4:00,2.9,2.4,-5.3,13.1,0,17.9,-0.6,-0.1,1.9,0.2,-2.3,0.2,8.64,-1.37,10.72,12.7,13.19,-99.9,295,5.7,4.2,0,96,97
674,1/6/12,5:00,2.9,2.4,-6.1,12.9,0,17.9,-0.7,-0.1,1.9,0.2,-1.7,0.2,8.54,-1.91,10.72,12.6,13.16,-99.9,326,6,4.9,0,96,96
674,1/6/12,6:00,2.9,2.4,-6.4,12.5,0,17.9,-0.8,-0.1,1.9,0.2,-1.7,0.2,8.37,-1.91,10.72,12.49,13.14,-99.9,329,6.5,4.7,0,96,97
