
Idaho (PST) SNOTEL Site Wilson Creek - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Oct 27 08:33:59 GMT-08:00 2017. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,
871,2013-01-02,03:00,     4.5,     7.7,    -5.8,      22,     9.6,    18.4,     5.2,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.24,   11.00,    5.59,   12.68,   13.43,
871,2013-01-02,04:00,     4.5,     7.7,    -7.2,      22,     9.6,    18.2,     5.2,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.23,   10.93,    5.58,   12.68,   13.41,
871,2013-01-02,05:00,     4.5,     7.7,    -8.4,      22,     9.7,    18.2,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.27,   10.93,    5.67,   12.58,   13.38,
871,2013-01-02,06:00,     4.5,     7.7,    -9.0,      22,     9.5,    18.2,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.17,   10.93,    5.67,   12.63,   13.37,
871,2013-01-02,07:00,     4.5,     7.7,    -9.1,      22,     9.5,    18.2,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.17,   10.93,    5.67,   12.63,   13.35,
871,2013-01-02,08:00,     4.5,     7.7,    -6.2,      22,     9.3,    18.2,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.12,   10.93,    5.67,   14.19,   13.33,
871,2013-01-02,09:00,     4.5,     7.7,    -5.1,      21,     9.6,    18.2,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.21,   10.93,    5.62,   14.22,   13.31,
871,2013-01-02,10:00,     4.5,     7.8,    -4.2,      21,     9.9,    18.2,     5.2,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.34,   10.93,    5.58,   14.19,   13.29,
871,2013-01-02,11:00,     4.6,     7.8,    -3.2,-99.9,    10.2,    18.2,     5.2,    -1.0,    -0.2,     0.7,     0.1,     0.1,     0.2,    7.47,   10.92,    5.59,   14.16,   13.28,
871,2013-01-02,12:00,     4.6,     7.9,    -3.1,-99.9,    10.0,    18.2,     5.1,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.38,   10.92,    5.54,   14.12,   13.27,
871,2013-01-02,13:00,     4.6,     7.8,    -2.1,-99.9,     9.9,    18.3,     5.1,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.34,   10.94,    5.55,   14.11,   14.87,
871,2013-01-02,14:00,     4.6,     7.8,    -4.1,-99.9,     9.8,    18.2,     5.6,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.29,   10.91,    5.72,   14.11,   14.87,
871,2013-01-02,15:00,     4.6,     7.8,    -5.3,      21,     9.7,    18.3,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.25,   10.94,    5.67,   14.12,   14.55,
871,2013-01-02,16:00,     4.6,     7.8,    -7.0,-99.9,     9.5,    18.2,     5.2,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.19,   10.92,    5.59,   13.72,   13.89,
871,2013-01-02,17:00,     4.5,     7.7,    -9.8,      22,     9.3,    18.3,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.10,   10.94,    5.67,   13.12,   13.75,
871,2013-01-02,18:00,     4.5,     7.7,   -10.9,      21,     9.0,    18.2,     5.4,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.01,   10.92,    5.64,   13.05,   13.68,
871,2013-01-02,19:00,     4.5,     7.6,   -10.0,      21,     9.2,    18.1,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.06,   10.87,    5.60,   12.99,   13.63,
871,2013-01-02,20:00,     4.5,     7.6,    -9.0,      21,     9.0,    18.1,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.98,   10.87,    5.59,   12.75,   13.58,
871,2013-01-02,21:00,     4.5,     7.6,    -9.1,      21,     9.0,    18.1,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.01,   10.87,    5.68,   12.72,   13.55,
871,2013-01-02,22:00,     4.4,     7.6,   -10.9,      21,     9.0,    18.1,     5.4,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.01,   10.87,    5.64,   12.72,   13.52,
871,2013-01-02,23:00,     4.4,     7.6,    -8.8,      21,     8.9,    18.2,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.96,   10.92,    5.69,   12.69,   13.50,
871,2013-01-03,00:00,     4.4,     7.6,    -8.6,      22,     9.0,    18.3,     5.4,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.01,   10.94,    5.64,   12.63,   13.47,
871,2013-01-03,01:00,     4.4,     7.6,   -10.7,      21,     9.0,    18.3,     5.4,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.01,   10.94,    5.64,   12.61,   13.45,
871,2013-01-03,02:00,     4.5,     7.6,    -9.6,      22,     9.0,    18.1,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.01,   10.86,    5.69,   12.42,   13.43,
871,2013-01-03,03:00,     4.4,     7.6,    -8.6,      21,     9.0,    18.3,     5.4,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.01,   10.94,    5.64,   12.49,   13.41,
871,2013-01-03,04:00,     4.5,     7.6,    -8.1,      22,     8.9,    18.3,     5.4,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.96,   10.94,    5.64,   12.46,   13.39,
871,2013-01-03,05:00,     4.4,     7.6,   -11.3,      21,     8.9,    18.3,     5.2,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.96,   10.94,    5.56,   12.37,   13.37,
871,2013-01-03,06:00,     4.4,     7.6,    -9.9,      21,     9.0,    18.3,     5.4,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.00,   10.94,    5.64,   12.42,   13.35,
871,2013-01-03,07:00,     4.4,     7.6,    -8.0,      21,     9.0,    18.2,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.00,   10.89,    5.61,   12.46,   13.33,
871,2013-01-03,08:00,     4.4,     7.6,    -7.0,      21,     9.2,    18.2,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.05,   10.89,    5.61,   13.46,   13.31,
871,2013-01-03,09:00,     4.5,     7.7,    -4.9,      21,     9.1,    18.0,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    7.04,   10.82,    5.60,   14.27,   13.29,
871,2013-01-03,10:00,     4.5,     7.7,    -5.5,      20,     9.5,    18.1,     5.3,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.17,   10.84,    5.61,   14.23,   13.29,
871,2013-01-03,11:00,     4.5,     7.8,    -4.4,      26,     9.8,    18.1,     5.3,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.31,   10.88,    5.60,   14.20,   13.27,
871,2013-01-03,12:00,     4.6,     7.9,    -1.9,-99.9,     9.7,    18.1,     5.3,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.26,   10.88,    5.60,   14.15,   13.26,
871,2013-01-03,13:00,     4.6,     7.8,    -1.2,-99.9,     9.5,    18.0,     5.5,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.17,   10.83,    5.69,   14.13,   14.89,
871,2013-01-03,14:00,     4.6,     7.8,    -3.5,-99.9,     9.6,    18.1,     5.3,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.20,   10.88,    5.60,   14.13,   14.89,
871,2013-01-03,15:00,     4.6,     7.8,    -4.2,-99.9,     9.4,    18.0,     5.2,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.16,   10.83,    5.57,   14.13,   14.82,
871,2013-01-03,16:00,     4.6,     7.8,    -5.9,-99.9,     9.2,    18.0,     5.3,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.08,   10.83,    5.62,   13.79,   13.91,
871,2013-01-03,17:00,     4.5,     7.7,    -7.1,      21,     8.8,    18.0,     5.5,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.91,   10.81,    5.66,   13.37,   13.78,
871,2013-01-03,18:00,     4.5,     7.7,    -8.7,      21,     9.0,    18.0,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.98,   10.83,    5.61,   13.22,   13.70,
871,2013-01-03,19:00,     4.5,     7.7,    -8.4,      20,     9.0,    18.1,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.98,   10.88,    5.66,   13.06,   13.65,
871,2013-01-03,20:00,     4.5,     7.7,    -8.3,      21,     8.8,    18.0,     5.3,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.93,   10.81,    5.61,   12.94,   13.61,
871,2013-01-03,21:00,     4.4,     7.6,    -8.9,      20,     8.8,    18.0,     5.3,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.93,   10.83,    5.62,   12.90,   13.57,
871,2013-01-03,22:00,     4.4,     7.6,    -9.1,      21,     8.6,    17.9,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.85,   10.79,    5.66,   12.84,   13.53,
871,2013-01-03,23:00,     4.4,     7.6,    -2.6,      21,     8.8,    17.9,     5.5,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.90,   10.79,    5.66,   12.80,   13.51,
871,2013-01-04,00:00,     4.5,     7.7,    -2.3,      21,     8.9,    18.0,     5.7,    -1.0,    -0.2,     0.7,     0.2,     0.1,     0.2,    6.94,   10.83,    5.75,   12.76,   13.49,
871,2013-01-04,01:00,     4.5,     7.6,    -4.3,      20,     9.1,    18.0,     5.5,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.02,   10.83,    5.66,   12.72,   13.47,
871,2013-01-04,02:00,     4.5,     7.7,    -4.1,      20,     9.1,    18.1,     5.6,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.02,   10.86,    5.71,   12.69,   13.45,
871,2013-01-04,03:00,     4.5,     7.7,    -3.6,      20,     9.1,    18.1,     5.6,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.02,   10.86,    5.71,   12.68,   13.42,
871,2013-01-04,04:00,     4.5,     7.7,    -5.3,      20,     9.2,    18.1,     5.2,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.05,   10.86,    5.57,   12.65,   13.40,
871,2013-01-04,05:00,     4.5,     7.6,    -7.9,      21,     9.1,    17.9,     5.8,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.02,   10.78,    5.80,   12.59,   13.37,
871,2013-01-04,06:00,     4.5,     7.7,    -7.3,      21,     9.0,    18.1,     5.5,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.97,   10.86,    5.66,   12.64,   13.36,
871,2013-01-04,07:00,     4.5,     7.7,    -3.2,      20,     8.9,    17.9,     5.6,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.94,   10.78,    5.71,   12.63,   13.34,
871,2013-01-04,08:00,     4.5,     7.7,    -1.7,      20,     9.0,    17.9,     5.6,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.99,   10.78,    5.71,   14.25,   13.33,
871,2013-01-04,09:00,     4.5,     7.7,    -1.9,      20,     9.3,    18.0,     5.3,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.11,   10.81,    5.62,   14.22,   13.31,
871,2013-01-04,10:00,     4.6,     7.8,    -0.9,      20,     9.8,    17.9,     5.5,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    7.28,   10.77,    5.67,   14.18,   13.29,
871,2013-01-04,11:00,     4.6,     7.8,    -0.4,      20,     9.7,    18.0,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.28,   10.80,    5.71,   14.15,   13.28,
871,2013-01-04,12:00,     4.7,     7.9,     0.0,-99.9,     9.7,    18.1,     5.5,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.25,   10.84,    5.67,   14.11,   13.27,
871,2013-01-04,13:00,     4.6,     7.9,     2.2,-99.9,     9.4,    17.9,     5.5,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.16,   10.79,    5.67,   14.09,   14.85,
871,2013-01-04,14:00,     4.6,     7.8,    -0.4,-99.9,     9.3,    17.9,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.12,   10.79,    5.72,   14.09,   14.84,
871,2013-01-04,15:00,     4.6,     7.8,    -2.4,-99.9,     9.2,    17.9,     5.4,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.07,   10.75,    5.63,   14.09,   14.46,
871,2013-01-04,16:00,     4.6,     7.8,    -3.6,      21,     9.3,    17.9,     5.7,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.11,   10.77,    5.76,   13.75,   13.87,
871,2013-01-04,17:00,     4.6,     7.8,    -5.0,      21,     8.9,    18.0,     5.4,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.94,   10.80,    5.64,   13.42,   13.73,
871,2013-01-04,18:00,     4.5,     7.8,    -5.2,      20,     9.0,    17.8,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    6.98,   10.72,    5.73,   13.28,   13.66,
871,2013-01-04,19:00,     4.5,     7.7,    -5.7,      20,     8.8,    18.0,     5.7,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.93,   10.80,    5.77,   13.16,   13.60,
871,2013-01-04,20:00,     4.6,     7.7,    -6.1,      20,     8.8,    17.9,     5.7,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    6.93,   10.79,    5.77,   13.07,   13.55,
871,2013-01-04,21:00,     4.5,     7.7,    -6.5,      20,     8.7,    17.9,     5.5,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.88,   10.75,    5.68,   13.00,   13.52,
871,2013-01-04,22:00,     4.5,     7.7,    -5.9,      20,     8.8,    17.9,     5.7,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.93,   10.75,    5.77,   12.93,   13.49,
871,2013-01-04,23:00,     4.5,     7.7,    -3.7,      20,     8.9,    17.9,     5.5,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    6.94,   10.75,    5.68,   12.83,   13.47,
871,2013-01-05,00:00,     4.5,     7.7,    -6.2,      20,     8.9,    17.9,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    6.95,   10.79,    5.73,   12.74,   13.44,
871,2013-01-05,01:00,     4.5,     7.7,    -3.9,      20,     8.8,    18.0,     5.9,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.90,   10.82,    5.82,   12.61,   13.41,
871,2013-01-05,02:00,     4.5,     7.7,    -5.3,      20,     9.1,    18.0,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.02,   10.82,    5.73,   12.67,   13.39,
871,2013-01-05,03:00,     4.5,     7.7,    -6.3,      20,     9.0,    18.0,     5.7,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    6.98,   10.82,    5.77,   12.65,   13.37,
871,2013-01-05,04:00,     4.5,     7.7,    -6.5,      20,     8.9,    17.8,     5.9,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.95,   10.74,    5.82,   12.63,   13.35,
871,2013-01-05,05:00,     4.5,     7.7,    -7.6,      20,     8.8,    17.8,     5.5,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.90,   10.74,    5.68,   12.53,   13.33,
871,2013-01-05,06:00,     4.5,     7.6,    -7.5,      20,     8.6,    17.8,     5.8,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.85,   10.74,    5.77,   12.63,   13.31,
871,2013-01-05,07:00,     4.5,     7.6,    -8.6,      20,     8.8,    17.8,     5.6,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.90,   10.74,    5.70,   12.59,   13.29,
871,2013-01-05,08:00,     4.5,     7.6,    -7.1,      20,     8.8,    17.8,     5.7,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.90,   10.74,    5.73,   14.26,   13.27,
871,2013-01-05,09:00,     4.5,     7.7,    -4.9,      20,     9.0,    17.9,     5.8,    -1.0,    -0.2,     0.6,     0.2,     0.1,     0.2,    6.99,   10.76,    5.77,   14.24,   13.26,
871,2013-01-05,10:00,     4.5,     7.8,    -3.9,      20,     9.7,    17.8,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.25,   10.73,    5.73,   14.20,   13.25,
871,2013-01-05,11:00,     4.6,     7.8,    -3.3,      20,     9.7,    17.8,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.27,   10.73,    5.73,   14.16,   13.24,
871,2013-01-05,12:00,     4.6,     7.9,    -2.2,      20,     9.8,    17.9,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.30,   10.76,    5.78,   14.12,   13.22,
871,2013-01-05,13:00,     4.7,     7.8,    -1.5,-99.9,     9.8,    17.8,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.31,   10.72,    5.78,   14.11,   14.86,
871,2013-01-05,14:00,     4.6,     7.8,    -3.6,-99.9,     9.5,    17.9,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.17,   10.75,    5.78,   14.11,   14.85,
871,2013-01-05,15:00,     4.6,     7.8,    -4.6,-99.9,     9.3,    17.8,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.10,   10.70,    5.78,   14.11,   14.53,
871,2013-01-05,16:00,     4.6,     7.8,    -6.0,-99.9,     9.4,    17.7,     5.7,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.13,   10.68,    5.73,   13.42,   13.89,
871,2013-01-05,17:00,     4.6,     7.7,    -7.6,      21,     9.1,    17.9,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.04,   10.78,    5.79,   13.30,   13.75,
871,2013-01-05,18:00,     4.5,     7.7,    -7.0,      20,     9.0,    17.9,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.00,   10.76,    5.78,   13.20,   13.68,
871,2013-01-05,19:00,     4.6,     7.7,    -6.5,      20,     9.0,    17.9,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.00,   10.76,    5.79,   13.11,   13.62,
871,2013-01-05,20:00,     4.5,     7.7,    -8.2,      20,     9.0,    17.9,     5.7,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.00,   10.76,    5.73,   12.98,   13.57,
871,2013-01-05,21:00,     4.5,     7.7,    -6.5,      20,     9.0,    17.9,     5.7,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.00,   10.76,    5.74,   12.89,   13.54,
871,2013-01-05,22:00,     4.5,     7.7,    -7.4,      20,     9.2,    17.8,     5.9,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.06,   10.71,    5.84,   12.84,   13.51,
871,2013-01-05,23:00,     4.5,     7.7,    -6.8,      20,     9.2,    17.8,     5.6,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.06,   10.71,    5.70,   12.81,   13.48,
871,2013-01-06,00:00,     4.5,     7.7,    -5.7,      20,     9.2,    17.8,     5.7,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.06,   10.71,    5.75,   12.77,   13.46,
871,2013-01-06,01:00,     4.5,     7.7,    -5.4,      20,     9.5,    17.8,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.19,   10.71,    5.78,   12.54,   13.43,
871,2013-01-06,02:00,     4.5,     7.7,    -5.0,      20,     9.4,    17.7,     5.8,    -1.0,    -0.3,     0.6,     0.2,     0.1,     0.2,    7.14,   10.65,    5.78,   12.67,   13.41,
