
Idaho (PST) SNOTEL Site Wilson Creek - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Oct 27 08:33:16 GMT-08:00 2017. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,
871,2015-01-02,03:00,     7.7,    12.2,    -6.3,      31,    16.5,    29.7,    11.3,    -0.6,     0.1,     0.8,     0.2,     0.1,     0.2,   10.13,   17.82,    7.88,   12.65,   12.67,
871,2015-01-02,04:00,     7.7,    12.2,    -8.7,      31,    16.8,    29.7,    11.4,    -0.6,     0.1,     0.8,     0.2,     0.1,     0.2,   10.23,   17.84,    7.91,   12.72,   12.67,
871,2015-01-02,05:00,     7.7,    12.2,    -8.9,      31,    16.6,    29.7,    11.4,    -0.6,     0.1,     0.8,     0.2,     0.1,     0.2,   10.18,   17.84,    7.90,   12.65,   12.66,
871,2015-01-02,06:00,     7.7,    12.2,    -6.2,      31,    16.7,    29.7,    11.3,    -0.6,     0.1,     0.8,     0.2,     0.1,     0.2,   10.19,   17.84,    7.88,   12.73,   12.66,
871,2015-01-02,07:00,     7.7,    12.2,    -6.2,      31,    16.8,    29.6,    11.3,    -0.6,     0.1,     0.8,     0.2,     0.1,     0.2,   10.28,   17.76,    7.87,   12.69,   12.66,
871,2015-01-02,08:00,     7.7,    12.2,    -6.2,-99.9,    16.7,    29.6,    11.5,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.19,   17.76,    7.93,   13.15,   12.66,
871,2015-01-02,09:00,     7.7,    12.2,    -4.2,-99.9,    16.8,    29.6,    11.4,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.28,   17.74,    7.92,   14.21,   12.66,
871,2015-01-02,10:00,     7.8,    12.3,    -2.6,-99.9,    16.5,    29.6,    11.6,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.11,   17.74,    7.97,   14.17,   12.66,
871,2015-01-02,11:00,     7.8,    12.3,    -3.0,      31,    16.5,    29.6,    11.5,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.11,   17.74,    7.94,   14.15,   12.66,
871,2015-01-02,12:00,     7.8,    12.4,    -1.2,      32,    16.1,    29.7,    11.6,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.94,   17.80,    7.99,   14.11,   12.67,
871,2015-01-02,13:00,     7.8,    12.4,    -1.7,      31,    16.3,    29.6,    11.6,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.04,   17.72,    7.97,   14.09,   12.68,
871,2015-01-02,14:00,     7.8,    12.4,    -0.4,      30,    16.1,    29.6,    11.6,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.95,   17.72,    7.99,   14.10,   12.68,
871,2015-01-02,15:00,     7.8,    12.4,    -1.5,      39,    16.1,    29.6,    11.7,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.95,   17.74,    8.04,   14.10,   12.68,
871,2015-01-02,16:00,     7.8,    12.4,    -2.2,-99.9,    16.3,    29.5,    11.5,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.03,   17.71,    7.94,   13.30,   12.69,
871,2015-01-02,17:00,     7.8,    12.3,    -2.1,-99.9,    16.3,    29.6,    11.7,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.04,   17.74,    8.02,   13.04,   12.69,
871,2015-01-02,18:00,     7.8,    12.4,    -1.8,-99.9,    16.4,    29.6,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.09,   17.74,    8.05,   12.98,   12.69,
871,2015-01-02,19:00,     7.8,    12.4,    -1.2,-99.9,    16.4,    29.6,    11.6,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.09,   17.74,    8.00,   12.92,   12.69,
871,2015-01-02,20:00,     7.8,    12.3,    -0.8,      40,    16.3,    29.6,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.05,   17.74,    8.05,   12.89,   12.70,
871,2015-01-02,21:00,     7.8,    12.3,    -1.0,      41,    16.5,    29.6,    11.6,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.11,   17.74,    7.97,   12.88,   12.70,
871,2015-01-02,22:00,     7.8,    12.4,    -1.5,      39,    16.5,    29.5,    11.5,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.11,   17.66,    7.94,   12.87,   12.70,
871,2015-01-02,23:00,     7.8,    12.4,    -0.9,      43,    16.3,    29.5,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.05,   17.66,    8.06,   12.84,   12.70,
871,2015-01-03,00:00,     7.8,    12.4,    -0.1,      31,    16.5,    29.5,    11.7,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.11,   17.67,    8.03,   12.83,   12.70,
871,2015-01-03,01:00,     7.8,    12.4,    -0.7,      45,    16.5,    29.5,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.11,   17.67,    8.07,   12.82,   12.70,
871,2015-01-03,02:00,     7.8,    12.4,    -0.4,      42,    16.4,    29.5,    11.7,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.08,   17.67,    8.03,   12.82,   12.70,
871,2015-01-03,03:00,     7.8,    12.4,    -0.6,      48,    16.4,    29.5,    12.0,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.08,   17.67,    8.13,   12.69,   12.70,
871,2015-01-03,04:00,     7.8,    12.4,    -1.3,-99.9,    16.3,    29.5,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.02,   17.69,    8.05,   12.67,   12.70,
871,2015-01-03,05:00,     7.8,    12.4,    -1.7,-99.9,    16.3,    29.4,    11.9,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.02,   17.61,    8.10,   12.70,   12.70,
871,2015-01-03,06:00,     7.8,    12.4,    -2.5,      47,    16.4,    29.4,    12.0,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.09,   17.61,    8.13,   12.74,   12.71,
871,2015-01-03,07:00,     7.8,    12.4,    -3.1,-99.9,    16.3,    29.5,    11.9,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.02,   17.66,    8.10,   12.74,   12.70,
871,2015-01-03,08:00,     7.8,    12.4,    -3.3,      48,    16.2,    29.5,    11.9,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.99,   17.66,    8.11,   13.01,   12.70,
871,2015-01-03,09:00,     7.8,    12.4,    -3.4,      48,    16.2,    29.5,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.99,   17.67,    8.06,   13.43,   12.70,
871,2015-01-03,10:00,     7.8,    12.4,    -3.2,      44,    16.3,    29.5,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.02,   17.67,    8.06,   14.10,   12.70,
871,2015-01-03,11:00,     7.8,    12.4,    -2.6,      46,    16.2,    29.4,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.96,   17.59,    8.07,   14.09,   12.70,
871,2015-01-03,12:00,     7.8,    12.4,    -2.5,      37,    16.2,    29.5,    11.9,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.97,   17.69,    8.11,   14.07,   12.71,
871,2015-01-03,13:00,     7.8,    12.4,    -2.8,      44,    16.2,    29.4,    11.9,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.00,   17.61,    8.11,   14.06,   12.71,
871,2015-01-03,14:00,     7.8,    12.4,    -3.2,      30,    16.2,    29.4,    12.1,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.96,   17.61,    8.18,   14.08,   12.72,
871,2015-01-03,15:00,     7.8,    12.4,    -3.6,-99.9,    16.2,    29.4,    12.0,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.00,   17.59,    8.16,   14.08,   12.72,
871,2015-01-03,16:00,     7.8,    12.4,    -4.5,      40,    16.4,    29.4,    11.8,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.05,   17.61,    8.08,   12.95,   12.72,
871,2015-01-03,17:00,     7.8,    12.3,    -5.9,      48,    16.5,    29.4,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.12,   17.61,    8.22,   12.92,   12.72,
871,2015-01-03,18:00,     7.7,    12.3,    -6.2,      47,    16.4,    29.4,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.07,   17.61,    8.22,   12.86,   12.72,
871,2015-01-03,19:00,     7.7,    12.3,    -2.6,-99.9,    16.4,    29.4,    11.9,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.06,   17.61,    8.10,   12.83,   12.71,
871,2015-01-03,20:00,     7.8,    12.3,    -3.1,-99.9,    16.6,    29.3,    12.1,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.15,   17.54,    8.19,   12.83,   12.72,
871,2015-01-03,21:00,     7.8,    12.3,    -3.2,-99.9,    16.3,    29.4,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.03,   17.59,    8.24,   12.82,   12.71,
871,2015-01-03,22:00,     7.8,    12.3,    -2.7,-99.9,    16.4,    29.4,    12.1,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.07,   17.59,    8.19,   12.77,   12.71,
871,2015-01-03,23:00,     7.7,    12.3,    -5.9,-99.9,    16.3,    29.4,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.02,   17.59,    8.21,   12.77,   12.71,
871,2015-01-04,00:00,     7.8,    12.4,    -3.4,      31,    16.2,    29.4,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.98,   17.61,    8.21,   12.76,   12.71,
871,2015-01-04,01:00,     7.7,    12.3,    -0.5,-99.9,    16.1,    29.4,    12.1,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.92,   17.61,    8.18,   12.63,   12.71,
871,2015-01-04,02:00,     7.8,    12.3,    -5.4,-99.9,    16.2,    29.4,    12.3,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.98,   17.61,    8.26,   12.73,   12.71,
871,2015-01-04,03:00,     7.7,    12.3,    -0.8,-99.9,    16.1,    29.4,    12.1,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.92,   17.61,    8.18,   12.71,   12.71,
871,2015-01-04,04:00,     7.7,    12.3,    -3.2,-99.9,    16.0,    29.3,    12.3,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.91,   17.53,    8.26,   12.72,   12.71,
871,2015-01-04,05:00,     7.8,    12.4,     0.1,-99.9,    16.2,    29.3,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.98,   17.54,    8.23,   12.65,   12.70,
871,2015-01-04,06:00,     7.8,    12.3,     0.7,-99.9,    16.1,    29.3,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.93,   17.54,    8.23,   12.71,   12.70,
871,2015-01-04,07:00,     7.8,    12.4,     0.3,-99.9,    16.2,    29.3,    12.3,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.96,   17.54,    8.28,   12.72,   12.70,
871,2015-01-04,08:00,     7.7,    12.4,     0.8,-99.9,    16.2,    29.3,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.00,   17.54,    8.22,   12.82,   12.70,
871,2015-01-04,09:00,     7.7,    12.4,     1.3,      41,    16.2,    29.3,    12.3,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,   10.00,   17.54,    8.29,   12.97,   12.70,
871,2015-01-04,10:00,     7.8,    12.4,     2.0,      33,    16.1,    29.2,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.94,   17.48,    8.24,   13.75,   12.70,
871,2015-01-04,11:00,     7.8,    12.4,     1.4,-99.9,    16.1,    29.3,    12.4,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.94,   17.53,    8.32,   14.07,   12.71,
871,2015-01-04,12:00,     7.8,    12.4,     1.4,      30,    16.1,    29.3,    12.1,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.94,   17.53,    8.19,   14.05,   12.71,
871,2015-01-04,13:00,     7.8,    12.4,     1.2,      48,    16.2,    29.2,    12.6,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.96,   17.46,    8.39,   14.03,   12.71,
871,2015-01-04,14:00,     7.8,    12.4,     1.5,      39,    15.8,    29.2,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.82,   17.46,    8.34,   14.04,   12.72,
871,2015-01-04,15:00,     7.8,    12.4,     0.4,      35,    15.8,    29.2,    12.4,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.82,   17.46,    8.31,   14.04,   12.72,
871,2015-01-04,16:00,     7.8,    12.4,     0.0,      30,    16.0,    29.2,    12.4,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.91,   17.46,    8.31,   13.19,   12.72,
871,2015-01-04,17:00,     7.8,    12.4,    -0.7,-99.9,    15.8,    29.2,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.82,   17.48,    8.34,   12.93,   12.72,
871,2015-01-04,18:00,     7.8,    12.4,     0.7,-99.9,    15.8,    29.2,    12.5,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.82,   17.48,    8.35,   12.89,   12.73,
871,2015-01-04,19:00,     7.8,    12.4,    -0.2,-99.9,    15.9,    29.2,    12.2,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.85,   17.48,    8.25,   12.84,   12.72,
871,2015-01-04,20:00,     7.8,    12.4,    -0.8,-99.9,    16.1,    29.2,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.93,   17.48,    8.37,   12.84,   12.72,
871,2015-01-04,21:00,     7.8,    12.4,     1.9,-99.9,    16.0,    29.1,    12.4,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.87,   17.40,    8.32,   12.71,   12.72,
871,2015-01-04,22:00,     7.8,    12.4,     2.4,-99.9,    16.2,    29.1,    12.4,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.00,   17.40,    8.32,   12.68,   12.72,
871,2015-01-04,23:00,     7.8,    12.4,     2.1,-99.9,    16.0,    29.1,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.91,   17.40,    8.37,   12.76,   12.72,
871,2015-01-05,00:00,     7.8,    12.4,     0.7,      31,    16.0,    29.2,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.91,   17.46,    8.37,   12.77,   12.72,
871,2015-01-05,01:00,     7.8,    12.4,     3.7,-99.9,    16.0,    29.2,    12.7,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.88,   17.46,    8.43,   12.63,   12.72,
871,2015-01-05,02:00,     7.8,    12.4,     4.5,-99.9,    16.0,    29.1,    12.5,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.91,   17.41,    8.36,   12.69,   12.72,
871,2015-01-05,03:00,     7.8,    12.4,     4.5,-99.9,    16.0,    29.2,    12.4,    -0.6,     0.0,     0.8,     0.2,     0.1,     0.2,    9.91,   17.46,    8.30,   12.72,   12.73,
871,2015-01-05,04:00,     7.8,    12.4,     5.3,-99.9,    16.0,    29.1,    12.7,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.91,   17.41,    8.43,   12.71,   12.73,
871,2015-01-05,05:00,     7.8,    12.4,     5.6,-99.9,    16.0,    29.1,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.91,   17.40,    8.35,   12.64,   12.72,
871,2015-01-05,06:00,     7.8,    12.4,     4.7,-99.9,    15.9,    29.1,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.85,   17.40,    8.35,   12.72,   12.73,
871,2015-01-05,07:00,     7.8,    12.4,     4.2,-99.9,    15.9,    29.1,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.85,   17.40,    8.35,   12.68,   12.72,
871,2015-01-05,08:00,     7.8,    12.4,     4.5,      36,    16.1,    29.2,    12.3,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.94,   17.45,    8.26,   12.75,   12.72,
871,2015-01-05,09:00,     7.8,    12.4,     4.8,-99.9,    16.0,    29.2,    12.8,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.88,   17.46,    8.48,   12.99,   12.73,
871,2015-01-05,10:00,     7.8,    12.4,     5.2,      38,    16.0,    29.1,    12.6,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.91,   17.38,    8.38,   13.47,   12.72,
871,2015-01-05,11:00,     7.8,    12.4,     5.3,      35,    15.9,    29.1,    12.6,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.85,   17.38,    8.40,   13.82,   12.72,
871,2015-01-05,12:00,     7.8,    12.4,     5.6,      29,    16.1,    29.1,    12.6,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.94,   17.38,    8.38,   13.99,   12.72,
871,2015-01-05,13:00,     7.8,    12.4,     5.3,      29,    16.0,    29.1,    12.9,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.87,   17.40,    8.50,   13.99,   12.73,
871,2015-01-05,14:00,     7.8,    12.4,     4.5,      29,    16.3,    29.0,    12.7,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.03,   17.32,    8.44,   13.98,   12.74,
871,2015-01-05,15:00,     7.8,    12.4,     4.0,      32,    16.0,    29.1,    12.7,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.88,   17.40,    8.43,   13.99,   12.74,
871,2015-01-05,16:00,     7.8,    12.4,     4.2,      28,    16.4,    29.1,    12.5,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.05,   17.40,    8.35,   13.30,   12.74,
871,2015-01-05,17:00,     7.8,    12.4,     4.3,      35,    16.1,    29.0,    12.6,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.93,   17.32,    8.37,   12.91,   12.74,
871,2015-01-05,18:00,     7.8,    12.4,     3.9,-99.9,    16.1,    29.0,    12.6,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.92,   17.32,    8.37,   12.87,   12.74,
871,2015-01-05,19:00,     7.8,    12.4,     3.9,      41,    16.2,    29.0,    12.7,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.96,   17.32,    8.43,   12.78,   12.74,
871,2015-01-05,20:00,     7.8,    12.4,     4.8,      43,    16.3,    29.0,    12.8,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.02,   17.32,    8.46,   12.79,   12.74,
871,2015-01-05,21:00,     7.8,    12.4,     4.6,      35,    16.4,    29.0,    12.8,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.06,   17.33,    8.48,   12.78,   12.74,
871,2015-01-05,22:00,     7.8,    12.4,     4.1,      32,    16.4,    29.0,    12.8,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.05,   17.33,    8.46,   12.78,   12.74,
871,2015-01-05,23:00,     7.8,    12.4,     4.3,      33,    16.1,    29.0,    12.8,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.93,   17.33,    8.48,   12.76,   12.74,
871,2015-01-06,00:00,     7.8,    12.4,     4.9,      30,    16.1,    29.0,    12.7,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.93,   17.33,    8.43,   12.64,   12.74,
871,2015-01-06,01:00,     7.8,    12.4,     4.6,      32,    16.2,    29.0,    12.9,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,    9.99,   17.27,    8.54,   12.68,   12.74,
871,2015-01-06,02:00,     7.8,    12.4,     5.2,-99.9,    16.4,    29.0,    12.8,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.08,   17.27,    8.47,   12.68,   12.73,
871,2015-01-06,03:00,     7.8,    12.4,     1.2,-99.9,    16.3,    29.0,    12.8,    -0.6,     0.0,     0.7,     0.2,     0.1,     0.2,   10.02,   17.27,    8.48,   12.72,   12.73,
