
Idaho (PST) SNOTEL Site Wilson Creek - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Fri Oct 27 08:34:15 GMT-08:00 2017. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,SNWD.I-1 (in) ,SMS.I-1:-2 (pct)  (silt),SMS.I-1:-8 (pct)  (silt),SMS.I-1:-20 (pct)  (silt),STO.I-1:-2 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,
871,2012-01-02,00:00,     2.6,     5.9,    -0.8,       9,     8.7,     0.0,     5.4,    -1.1,    -1.0,    -0.2,     0.2,     1.7,     0.2,    6.88,    3.12,    5.67,   12.80,   13.38,
871,2012-01-02,01:00,     2.6,     5.9,    -1.3,       9,     8.8,     0.0,     4.9,    -1.1,    -1.0,    -0.2,     0.2,     1.7,     0.2,    6.91,    3.06,    5.49,   12.64,   13.35,
871,2012-01-02,02:00,     2.6,     5.9,     0.3,       9,     8.7,     0.0,     5.1,    -1.1,    -1.0,    -0.2,     0.2,     1.7,     0.2,    6.88,    3.05,    5.54,   12.64,   13.32,
871,2012-01-02,03:00,     2.6,     5.9,    -0.1,       9,     8.8,     0.0,     5.1,    -1.1,    -1.0,    -0.2,     0.2,     1.7,     0.2,    6.90,    3.01,    5.53,   12.63,   13.30,
871,2012-01-02,04:00,     2.6,     5.9,    -0.3,       9,     8.7,     0.0,     5.4,    -1.1,    -1.0,    -0.2,     0.1,     1.7,     0.2,    6.89,    3.03,    5.67,   12.62,   13.27,
871,2012-01-02,05:00,     2.6,     5.9,    -2.8,       9,     8.7,     0.0,     5.0,    -1.1,    -1.0,    -0.2,     0.1,     1.8,     0.2,    6.89,    2.97,    5.49,   12.57,   13.26,
871,2012-01-02,06:00,     2.6,     5.9,    -3.3,       9,     8.6,     0.0,     5.3,    -1.1,    -1.0,    -0.2,     0.2,     1.8,     0.2,    6.83,    2.92,    5.63,   12.59,   13.24,
871,2012-01-02,07:00,     2.6,     5.9,    -3.2,       9,     8.6,     0.0,     5.3,    -1.1,    -1.0,    -0.2,     0.2,     1.8,     0.2,    6.83,    2.86,    5.63,   12.57,   13.22,
871,2012-01-02,08:00,     2.5,     5.9,    -1.6,       9,     8.5,     0.0,     5.1,    -1.1,    -1.0,    -0.2,     0.2,     1.8,     0.2,    6.81,    2.84,    5.53,   14.16,   13.20,
871,2012-01-02,09:00,     2.6,     6.0,     1.0,       9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,   14.12,   13.19,
871,2012-01-02,10:00,     2.6,     6.0,     3.8,       9,     8.2,     0.0,     5.0,    -1.1,    -1.0,    -0.2,     0.2,     1.9,     0.2,    6.69,    2.78,    5.53,   14.08,   13.17,
871,2012-01-02,11:00,     2.6,     6.0,     4.2,       9,     8.1,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     1.9,     0.2,    6.63,    2.70,    5.61,   14.04,   13.15,
871,2012-01-02,12:00,     2.6,     6.0,     4.5,      11,     8.1,     0.0,     5.5,    -1.2,    -1.0,    -0.2,     0.2,     2.0,     0.2,    6.66,    2.65,    5.68,   14.01,   13.14,
871,2012-01-02,13:00,     2.6,     6.0,     5.8,      10,     8.0,     0.0,     5.2,    -1.2,    -1.0,    -0.2,     0.2,     2.0,     0.2,    6.61,    2.59,    5.58,   14.00,   14.83,
871,2012-01-02,14:00,     2.6,     6.0,     6.2,       9,     7.7,     0.0,     4.9,    -1.2,    -1.0,    -0.2,     0.2,     2.0,     0.2,    6.51,    2.61,    5.49,   13.99,   14.19,
871,2012-01-02,15:00,     2.7,     6.1,     6.8,       8,     7.8,     0.0,     5.2,    -1.2,    -1.0,    -0.2,     0.2,     2.0,     0.2,    6.54,    2.63,    5.58,   13.98,   14.28,
871,2012-01-02,16:00,     2.7,     6.0,     4.8,       9,     7.9,     0.0,     4.7,    -1.2,    -1.0,    -0.2,     0.2,     2.0,     0.2,    6.57,    2.55,    5.41,   13.63,   13.82,
871,2012-01-02,17:00,     2.7,     6.0,     3.9,       9,     7.7,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.0,     0.2,    6.49,    2.59,    5.63,   13.36,   13.68,
871,2012-01-02,18:00,     2.7,     6.0,     3.9,       9,     7.7,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.0,     0.2,    6.49,    2.54,    5.62,   13.21,   13.58,
871,2012-01-02,19:00,     2.6,     6.0,     4.3,       9,     7.7,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.1,     0.2,    6.49,    2.41,    5.63,   13.04,   13.53,
871,2012-01-02,20:00,     2.7,     6.0,     2.5,       9,     7.7,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.1,     0.2,    6.52,    2.50,    5.63,   12.99,   13.47,
871,2012-01-02,21:00,     2.6,     6.0,     2.2,       9,     7.7,     0.0,     5.1,    -1.2,    -1.0,    -0.2,     0.2,     2.1,     0.2,    6.52,    2.48,    5.53,   12.81,   13.44,
871,2012-01-02,22:00,     2.7,     6.0,     1.5,       9,     7.7,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.1,     0.2,    6.52,    2.48,    5.62,   12.81,   13.40,
871,2012-01-02,23:00,     2.7,     6.0,     2.4,       9,     7.8,     0.0,     5.2,    -1.2,    -1.0,    -0.2,     0.2,     3.2,     0.2,    6.52,    1.56,    5.58,   12.72,   13.37,
871,2012-01-03,00:00,     2.6,     5.9,     1.3,       8,     7.5,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.2,     0.2,    6.44,    2.35,    5.63,   12.70,   13.34,
871,2012-01-03,01:00,     2.6,     6.0,     0.8,       8,     7.7,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.1,     0.2,    6.51,    2.41,    5.63,   12.55,   13.31,
871,2012-01-03,02:00,     2.7,     5.9,    -0.3,       9,     7.6,     0.0,     5.1,    -1.2,    -1.0,    -0.2,     0.2,     2.3,     0.2,    6.47,    2.28,    5.54,   12.62,   13.28,
871,2012-01-03,03:00,     2.7,     5.9,     4.3,       9,     7.6,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.2,     0.2,    6.47,    2.28,    5.63,   12.55,   13.26,
871,2012-01-03,04:00,     2.7,     6.0,     6.1,       9,     7.6,     0.0,     5.0,    -1.2,    -1.0,    -0.2,     0.2,     2.3,     0.2,    6.45,    2.21,    5.49,   12.55,   13.24,
871,2012-01-03,05:00,     2.6,     6.0,     5.3,       9,     7.3,     0.0,     5.2,    -1.2,    -1.0,    -0.2,     0.2,     2.8,     0.2,    6.37,    1.80,    5.58,   12.51,   13.22,
871,2012-01-03,06:00,     2.6,     6.0,     4.0,       9,     7.5,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     3.0,     0.2,    6.43,    1.64,    5.63,   12.54,   13.20,
871,2012-01-03,07:00,     2.6,     6.0,     0.4,       9,     7.4,     0.0,     5.4,    -1.2,    -1.0,    -0.2,     0.2,     2.7,     0.2,    6.38,    1.90,    5.67,   12.56,   13.18,
871,2012-01-03,08:00,     2.6,     6.0,     1.8,       9,     7.4,     0.0,     5.0,    -1.3,    -1.0,    -0.2,     0.2,     2.7,     0.2,    6.38,    1.86,    5.49,   12.97,   13.16,
871,2012-01-03,09:00,     2.7,     6.0,     4.8,       8,     7.1,     0.0,     5.2,    -1.3,    -1.0,    -0.2,     0.2,     2.4,     0.2,    6.28,    2.08,    5.58,   14.07,   13.14,
871,2012-01-03,10:00,     2.7,     6.1,     6.2,       9,     7.2,     0.0,     5.3,    -1.3,    -1.0,    -0.2,     0.2,    -1.6,     0.2,    6.31,   -2.89,    5.63,   14.02,   13.13,
871,2012-01-03,11:00,     2.7,     6.1,     7.9,       7,     7.0,     0.0,     5.3,    -1.3,    -1.0,    -0.2,     0.2,    -2.0,     0.2,    6.25,   -2.22,    5.63,   13.96,   13.11,
871,2012-01-03,12:00,     2.7,     6.0,     7.7,       7,     7.0,     0.0,     5.1,    -1.3,    -1.0,    -0.2,     0.2,    -2.0,     0.2,    6.23,   -2.22,    5.54,   13.93,   13.09,
871,2012-01-03,13:00,     2.6,     5.9,     8.4,      33,     6.7,     0.0,     5.7,    -1.3,    -1.0,    -0.2,     0.2,    -1.7,     0.2,    6.15,   -2.67,    5.75,   13.92,   14.75,
871,2012-01-03,14:00,     2.7,     6.0,     7.1,       9,     6.8,     0.0,     4.8,    -1.3,    -1.0,    -0.2,     0.2,    -1.6,     0.2,    6.18,   -2.89,    5.45,   13.92,   14.74,
871,2012-01-03,15:00,     2.6,     6.0,     5.8,       9,     7.1,     0.0,     5.4,    -1.3,    -1.0,    -0.2,     0.2,    -2.1,     0.2,    6.28,   -2.22,    5.67,   13.92,   14.17,
871,2012-01-03,16:00,     2.6,     6.0,     3.0,       9,     7.0,     0.0,     5.3,    -1.3,    -1.0,    -0.2,     0.2,    -2.2,     0.2,    6.23,   -2.10,    5.63,   13.66,   13.76,
871,2012-01-03,17:00,     2.7,     6.0,     2.8,       9,     7.1,     0.0,     5.1,    -1.3,    -1.0,    -0.2,     0.2,     3.6,     0.2,    6.28,    1.37,    5.54,   13.36,   13.61,
871,2012-01-03,18:00,     2.6,     6.0,     1.6,       9,     7.0,     0.0,     5.2,    -1.3,    -1.0,    -0.2,     0.2,     2.6,     0.2,    6.23,    1.99,    5.58,   13.21,   13.52,
871,2012-01-03,19:00,     2.6,     6.0,     1.9,       9,     6.9,     0.0,     5.3,    -1.3,    -1.0,    -0.2,     0.2,     2.6,     0.2,    6.20,    1.96,    5.63,   13.00,   13.45,
871,2012-01-03,20:00,     2.6,     5.9,     1.5,       9,     7.0,     0.0,     5.3,    -1.2,    -1.0,    -0.2,     0.2,     2.6,     0.2,    6.25,    1.94,    5.62,   12.94,   13.41,
871,2012-01-03,21:00,     2.6,     5.9,     1.5,       9,     6.8,     0.0,     5.1,    -1.3,    -1.0,    -0.2,     0.2,     2.7,     0.2,    6.19,    1.86,    5.53,   12.84,   13.37,
871,2012-01-03,22:00,     2.6,     5.9,     0.9,       9,     7.1,     0.0,     5.1,    -1.3,    -1.0,    -0.2,     0.2,     2.8,     0.2,    6.28,    1.79,    5.54,   12.83,   13.34,
871,2012-01-03,23:00,     2.6,     5.9,     0.7,       9,     6.8,     0.0,     5.2,    -1.3,    -1.0,    -0.2,     0.2,     2.9,     0.2,    6.18,    1.73,    5.60,   12.79,   13.31,
871,2012-01-04,00:00,     2.6,     5.9,     0.6,       9,     6.7,     0.0,     5.3,    -1.3,    -1.0,    -0.2,     0.2,     2.9,     0.2,    6.14,    1.73,    5.63,   12.72,   13.29,
871,2012-01-04,01:00,     2.5,     5.9,     1.4,       9,     6.6,     0.0,     5.2,    -1.3,    -1.0,    -0.2,     0.2,     3.0,     0.2,    6.09,    1.68,    5.58,   12.67,   13.27,
871,2012-01-04,02:00,     2.6,     5.9,     0.8,       9,     6.7,     0.0,     5.4,    -1.3,    -1.0,    -0.2,     0.2,     3.2,     0.2,    6.15,    1.57,    5.63,   12.66,   13.24,
871,2012-01-04,03:00,     2.5,     5.9,     0.5,       9,     6.4,     0.0,     5.4,    -1.4,    -1.0,    -0.2,     0.2,     3.3,     0.2,    6.01,    1.52,    5.63,   12.65,   13.22,
871,2012-01-04,04:00,     2.6,     5.9,    -0.1,       9,     6.5,     0.0,     5.0,    -1.4,    -1.0,    -0.2,     0.2,     3.5,     0.2,    6.06,    1.43,    5.50,   12.61,   13.20,
871,2012-01-04,05:00,     2.5,     5.9,     0.4,       9,     6.2,     0.0,     5.1,    -1.4,    -1.0,    -0.2,     0.2,     3.8,     0.2,    5.96,    1.32,    5.55,   12.55,   13.19,
871,2012-01-04,06:00,     2.5,     5.9,     1.0,       9,     6.3,     0.0,     5.2,    -1.4,    -1.0,    -0.2,     0.2,     4.1,     0.2,    5.99,    1.22,    5.60,   12.58,   13.17,
871,2012-01-04,07:00,     2.5,     5.9,    -0.3,       9,     6.1,     0.0,     5.4,    -1.4,    -1.0,    -0.2,     0.2,     4.2,     0.2,    5.94,    1.19,    5.67,   12.57,   13.15,
871,2012-01-04,08:00,     2.5,     5.9,     1.8,       8,     6.0,     0.0,     5.2,    -1.5,    -1.0,    -0.2,     0.2,     4.6,     0.2,    5.87,    1.07,    5.60,   12.81,   13.13,
871,2012-01-04,09:00,     2.6,     6.0,     4.3,       8,     5.7,     0.0,     5.4,    -1.5,    -1.0,    -0.2,     0.2,    -3.0,     0.2,    5.77,   -1.55,    5.63,   14.11,   13.11,
871,2012-01-04,10:00,     2.6,     6.1,     5.8,       8,     5.7,     0.0,     5.3,    -1.5,    -1.0,    -0.2,     0.2,   -13.0,     0.2,    5.76,   -0.37,    5.63,   14.07,   13.10,
871,2012-01-04,11:00,     2.6,     6.0,     6.9,       9,     5.6,     0.0,     5.3,    -1.6,    -1.0,    -0.2,     0.2,    23.3,     0.2,    5.75,    0.18,    5.63,   14.01,   13.09,
871,2012-01-04,12:00,     2.6,     6.0,     8.4,      48,     5.8,     0.0,     5.1,    -1.6,    -1.0,    -0.2,     0.2,    -6.2,     0.2,    5.82,   -0.71,    5.54,   13.95,   13.07,
871,2012-01-04,13:00,     2.6,     5.9,     8.9,-99.9,     5.7,     0.0,     4.9,    -1.5,    -1.0,    -0.2,     0.2,    -9.7,     0.2,    5.78,   -0.45,    5.49,   13.94,   14.77,
871,2012-01-04,14:00,     2.6,     5.9,     9.5,-99.9,     5.6,     0.0,     5.2,    -1.5,    -1.0,    -0.2,     0.2,    -6.1,     0.2,    5.75,   -0.71,    5.58,   13.92,   14.76,
871,2012-01-04,15:00,     2.6,     6.0,     8.8,      13,     5.8,     0.0,     5.3,    -1.5,    -1.0,    -0.2,     0.2,    -6.7,     0.2,    5.83,   -0.65,    5.63,   13.92,   14.18,
871,2012-01-04,16:00,     2.6,     6.0,     7.7,       9,     5.8,     0.0,     5.2,    -1.5,    -1.0,    -0.2,     0.2,    -8.7,     0.2,    5.79,   -0.50,    5.58,   13.62,   13.76,
871,2012-01-04,17:00,     2.6,     5.9,     4.8,       8,     5.8,     0.0,     5.2,    -1.4,    -1.0,    -0.2,     0.2,    -7.3,     0.2,    5.80,   -0.60,    5.59,   13.40,   13.62,
871,2012-01-04,18:00,     2.6,     6.0,     4.5,       8,     5.8,     0.0,     5.3,    -1.4,    -1.0,    -0.2,     0.2,    -5.0,     0.2,    5.80,   -0.88,    5.63,   13.26,   13.53,
871,2012-01-04,19:00,     2.6,     6.0,     3.9,       9,     5.8,     0.0,     5.1,    -1.4,    -1.0,    -0.2,     0.2,    -1.8,     0.2,    5.80,   -2.49,    5.54,   13.14,   13.46,
871,2012-01-04,20:00,     2.6,     6.0,     1.8,       9,     5.8,     0.0,     5.2,    -1.4,    -1.0,    -0.2,     0.2,    -1.9,     0.2,    5.81,   -2.34,    5.58,   13.05,   13.42,
871,2012-01-04,21:00,     2.6,     6.0,     3.0,       8,     5.8,     0.0,     5.4,    -1.4,    -1.0,    -0.2,     0.2,   -15.2,     0.2,    5.82,   -0.32,    5.63,   13.00,   13.38,
871,2012-01-04,22:00,     2.6,     5.9,     1.9,       9,     5.8,     0.0,     5.2,    -1.4,    -1.0,    -0.2,     0.2,    -2.3,     0.2,    5.82,   -1.99,    5.60,   12.93,   13.34,
871,2012-01-04,23:00,     2.6,     5.9,     1.7,       8,     5.9,     0.0,     5.4,    -1.4,    -1.0,    -0.2,     0.2,    -4.7,     0.2,    5.85,   -0.94,    5.67,   12.90,   13.31,
871,2012-01-05,00:00,     2.6,     5.9,     1.8,       9,     5.8,     0.0,     5.3,    -1.4,    -1.0,    -0.2,     0.2,    -2.8,     0.2,    5.82,   -1.62,    5.63,   12.82,   13.29,
871,2012-01-05,01:00,     2.6,     5.9,     1.5,       9,     5.8,     0.0,     4.9,    -1.4,    -1.0,    -0.2,     0.2,    -6.7,     0.2,    5.80,   -0.65,    5.46,   12.74,   13.27,
871,2012-01-05,02:00,     2.6,     5.9,     1.2,       8,     5.8,     0.0,     5.3,    -1.5,    -1.0,    -0.2,     0.2,    -4.2,     0.2,    5.80,   -1.06,    5.63,   12.74,   13.25,
871,2012-01-05,03:00,     2.6,     5.9,     1.7,       9,     5.6,     0.0,     5.5,    -1.5,    -1.0,    -0.2,     0.2,    -5.8,     0.2,    5.75,   -0.76,    5.68,   12.70,   13.23,
871,2012-01-05,04:00,     2.6,     6.0,     1.4,       9,     5.7,     0.0,     5.5,    -1.5,    -1.0,    -0.2,     0.2,   -35.6,     0.2,    5.78,   -0.12,    5.68,   12.68,   13.21,
871,2012-01-05,05:00,     2.6,     5.9,     2.4,       9,     5.7,     0.0,     5.5,    -1.6,    -1.0,    -0.2,     0.2,    41.9,     0.2,    5.78,    0.10,    5.68,   12.63,   13.20,
871,2012-01-05,06:00,     2.5,     6.0,     2.2,       9,     5.3,     0.0,     5.0,    -1.6,    -1.0,    -0.2,     0.2,   256.0,     0.2,    5.65,    0.02,    5.50,   12.66,   13.18,
871,2012-01-05,07:00,     2.5,     6.0,     2.3,       9,     5.6,     0.0,     5.2,    -1.6,    -1.0,    -0.2,     0.2,   267.9,     0.2,    5.76,    0.02,    5.59,   12.62,   13.16,
871,2012-01-05,08:00,     2.6,     6.0,     7.9,       9,     5.6,     0.0,     5.0,    -1.6,    -1.0,    -0.2,     0.2,    29.4,     0.2,    5.74,    0.15,    5.50,   12.65,   13.15,
871,2012-01-05,09:00,     2.6,     6.1,     8.5,       8,     5.1,     0.0,     4.9,    -1.6,    -1.0,    -0.2,     0.2,   -25.7,     0.2,    5.58,   -0.17,    5.49,   13.24,   13.13,
871,2012-01-05,10:00,     2.6,     6.0,    10.0,      10,     5.2,     0.0,     5.2,    -1.6,    -1.0,    -0.2,     0.2,    15.9,     0.2,    5.61,    0.27,    5.59,   14.01,   13.11,
871,2012-01-05,11:00,     2.6,     6.0,    10.3,       8,     5.4,     0.0,     5.2,    -1.6,    -1.0,    -0.2,     0.2,    -8.3,     0.2,    5.69,   -0.56,    5.58,   13.95,   13.10,
871,2012-01-05,12:00,     2.6,     6.0,     9.7,       8,     5.3,     0.0,     5.2,    -1.6,    -1.0,    -0.2,     0.2,     8.6,     0.2,    5.65,    0.57,    5.58,   13.90,   13.08,
871,2012-01-05,13:00,     2.5,     5.9,     7.4,-99.9,     5.5,     0.0,     4.9,    -1.6,    -1.0,    -0.2,     0.2,     7.7,     0.2,    5.69,    0.64,    5.49,   13.89,   14.72,
871,2012-01-05,14:00,     2.5,     6.0,     6.9,-99.9,     5.5,     0.0,     5.1,    -1.5,    -1.0,    -0.2,     0.2,    -5.0,     0.2,    5.71,   -0.88,    5.54,   13.91,   14.03,
871,2012-01-05,15:00,     2.5,     6.0,     4.9,       8,     5.5,     0.0,     5.1,    -1.5,    -1.0,    -0.2,     0.2,    -8.7,     0.2,    5.71,   -0.50,    5.55,   13.92,   13.94,
871,2012-01-05,16:00,     2.5,     5.9,     2.3,       9,     5.6,     0.0,     5.1,    -1.5,    -1.0,    -0.2,     0.2,    -8.7,     0.2,    5.72,   -0.50,    5.54,   13.52,   13.77,
871,2012-01-05,17:00,     2.6,     6.0,    -0.2,       9,     5.5,     0.0,     5.1,    -1.4,    -1.0,    -0.2,     0.2,    -5.7,     0.2,    5.69,   -0.77,    5.55,   13.30,   13.61,
871,2012-01-05,18:00,     2.7,     6.0,    -1.3,       9,     5.6,     0.0,     5.2,    -1.4,    -1.0,    -0.2,     0.2,    -3.5,     0.2,    5.73,   -1.25,    5.60,   13.13,   13.52,
871,2012-01-05,19:00,     2.7,     6.0,    -1.2,       9,     5.7,     0.0,     5.0,    -1.4,    -1.0,    -0.2,     0.2,    -3.4,     0.2,    5.78,   -1.32,    5.50,   13.06,   13.46,
871,2012-01-05,20:00,     2.6,     5.9,    -1.2,       9,     5.6,     0.0,     5.2,    -1.4,    -1.0,    -0.1,     0.2,    -3.9,     0.2,    5.75,   -1.12,    5.60,   12.99,   13.41,
871,2012-01-05,21:00,     2.6,     5.9,    -1.1,       9,     6.0,     0.0,     5.3,    -1.4,    -1.0,    -0.2,     0.2,   -14.2,     0.2,    5.87,   -0.30,    5.63,   12.92,   13.37,
871,2012-01-05,22:00,     2.5,     5.9,    -1.6,       9,     5.7,     0.0,     5.2,    -1.4,    -1.0,    -0.2,     0.2,   -20.5,     0.2,    5.76,   -0.21,    5.60,   12.88,   13.34,
871,2012-01-05,23:00,     2.5,     5.9,    -1.9,       9,     5.6,     0.0,     5.5,    -1.4,    -1.0,    -0.2,     0.2,   -10.7,     0.2,    5.73,   -0.40,    5.68,   12.84,   13.31,
871,2012-01-06,00:00,     2.6,     5.9,    -2.2,       9,     5.8,     0.0,     5.5,    -1.4,    -1.0,    -0.2,     0.2,   -12.1,     0.2,    5.82,   -0.35,    5.68,   12.78,   13.29,
871,2012-01-06,01:00,     2.5,     5.9,    -2.3,       9,     6.0,     0.0,     5.3,    -1.3,    -1.0,    -0.2,     0.2,    -8.5,     0.2,    5.86,   -0.50,    5.63,   12.69,   13.27,
