,SMS.I.1..8..pct....silt.,V1,V2,V3,V4,V5,V6,V7,V8
85,0,-3.72E-01,2.15E+00,-2.79E+00,-3.05E+00,-4.20E-01,-1.05E+00,3.76E-01,4.99E-01
86,0,-1.96E-01,2.11E+00,-2.76E+00,-3.00E+00,-7.41E-01,-1.11E+00,3.76E-01,6.06E-01
87,0,-1.07E-01,2.10E+00,-2.66E+00,-2.76E+00,-1.05E+00,-1.18E+00,2.42E-01,6.87E-01
88,0,-1.75E-01,1.91E+00,-2.56E+00,-2.67E+00,-1.25E+00,-1.28E+00,2.97E-03,7.65E-01
89,0,-4.32E-01,1.72E+00,-2.54E+00,-2.80E+00,-1.20E+00,-1.42E+00,-3.79E-01,7.56E-01
90,0,-1.50E+00,3.50E-01,-2.01E+00,-2.84E+00,-6.68E-01,-1.16E+00,3.43E-02,5.15E-01
91,0,-2.11E+00,-9.31E-02,-1.91E+00,-3.01E+00,-7.79E-02,-1.04E+00,1.71E-01,2.87E-01
92,0,-2.21E+00,-2.66E-01,-1.80E+00,-2.90E+00,-8.65E-02,-9.90E-01,2.96E-01,2.55E-01
93,0,-2.40E+00,-7.73E-01,-1.66E+00,-3.04E+00,-1.58E-01,-9.63E-01,7.02E-01,1.73E-01
94,0,-2.40E+00,-8.38E-01,-1.69E+00,-3.25E+00,-1.32E-01,-9.73E-01,7.21E-01,1.93E-01
95,0,-2.49E+00,-9.32E-01,-1.65E+00,-3.22E+00,-6.92E-02,-9.41E-01,7.64E-01,1.60E-01
96,0,-2.63E+00,-1.19E+00,-1.48E+00,-3.02E+00,-1.28E-01,-8.85E-01,9.80E-01,9.52E-02
97,0,-2.51E+00,-1.10E+00,-1.56E+00,-3.19E+00,-1.71E-01,-9.26E-01,9.08E-01,1.57E-01
98,0,-2.47E+00,-1.12E+00,-1.52E+00,-3.18E+00,-2.64E-01,-9.35E-01,9.53E-01,1.74E-01
99,0,-2.50E+00,-1.14E+00,-1.47E+00,-3.01E+00,-2.72E-01,-8.98E-01,9.55E-01,1.75E-01
100,0,-2.54E+00,-1.19E+00,-1.45E+00,-3.01E+00,-2.54E-01,-8.83E-01,9.85E-01,1.66E-01
101,0,-2.52E+00,-1.23E+00,-1.45E+00,-3.02E+00,-2.82E-01,-8.82E-01,1.01E+00,1.81E-01
