,SMS.I.1..2..pct....silt.,V1,V2,V3,V4,V5,V6,V7,V8
1,8.9,5.69E-01,4.39E-01,-1.40E+00,6.32E-02,2.12E-02,2.21E-01,2.77E-01,-9.40E-02
2,8.7,5.42E-01,2.81E-01,-1.52E+00,2.71E-02,3.93E-02,3.21E-01,2.52E-01,-8.20E-02
3,8.8,5.37E-01,1.88E-01,-1.56E+00,2.97E-02,3.76E-02,3.63E-01,2.39E-01,-8.27E-02
4,8.8,5.35E-01,1.61E-01,-1.55E+00,3.13E-02,2.90E-02,3.40E-01,2.39E-01,-8.20E-02
5,8.8,5.25E-01,1.14E-01,-1.56E+00,3.10E-02,3.46E-02,3.34E-01,2.43E-01,-8.13E-02
6,9,5.25E-01,4.39E-02,-1.59E+00,7.17E-02,3.22E-02,3.82E-01,2.29E-01,-8.20E-02
7,8.8,5.19E-01,4.99E-02,-1.58E+00,3.23E-02,3.56E-02,3.46E-01,2.37E-01,-8.16E-02
8,9,5.19E-01,-1.08E-03,-1.57E+00,7.42E-02,1.73E-02,3.24E-01,2.32E-01,-8.04E-02
9,9,6.31E-01,1.42E+00,-5.94E-01,7.38E-02,-2.80E-01,-1.11E+00,4.75E-01,-4.41E-02
10,8.9,5.88E-01,1.42E+00,-5.95E-01,3.90E-02,-3.05E-01,-1.13E+00,5.00E-01,-9.03E-02
11,9.1,5.91E-01,1.33E+00,-6.18E-01,8.03E-02,-3.11E-01,-1.09E+00,5.02E-01,-8.96E-02
12,8.8,5.49E-01,1.26E+00,-6.65E-01,4.16E-02,-2.98E-01,-1.05E+00,5.17E-01,-1.54E-01
13,8.9,5.51E-01,1.20E+00,-7.02E-01,4.51E-02,-3.07E-01,-1.01E+00,4.99E-01,-1.56E-01
14,8.8,8.32E-01,3.29E+00,-9.46E-01,-5.52E-02,2.38E-01,9.11E-01,4.54E-01,-1.60E-01
15,8.8,8.57E-01,3.26E+00,-9.51E-01,-5.66E-02,2.51E-01,9.03E-01,4.35E-01,-9.66E-02
16,8.9,7.85E-01,2.54E+00,-8.52E-01,-2.44E-02,7.75E-02,2.62E-01,4.43E-01,-9.49E-02
17,9,7.06E-01,1.79E+00,-9.04E-01,3.97E-02,-2.35E-02,-7.83E-02,4.20E-01,-8.55E-02
18,8.8,6.45E-01,1.20E+00,-1.14E+00,1.01E-02,9.31E-03,9.15E-02,3.63E-01,-9.00E-02
19,8.8,6.21E-01,9.64E-01,-1.20E+00,1.53E-02,4.53E-03,8.91E-02,3.46E-01,-8.99E-02
20,8.8,6.04E-01,8.05E-01,-1.24E+00,1.96E-02,-5.15E-03,6.68E-02,3.37E-01,-8.92E-02
21,8.9,5.93E-01,6.13E-01,-1.33E+00,2.44E-02,-2.61E-03,1.54E-01,3.06E-01,-9.18E-02
22,8.8,5.77E-01,4.85E-01,-1.38E+00,2.52E-02,9.65E-03,1.74E-01,2.97E-01,-9.26E-02
23,8.8,5.67E-01,3.85E-01,-1.40E+00,2.77E-02,5.99E-03,1.70E-01,2.90E-01,-9.24E-02
24,8.8,5.59E-01,2.93E-01,-1.44E+00,2.90E-02,1.26E-02,2.09E-01,2.80E-01,-9.34E-02
25,8.7,5.47E-01,2.07E-01,-1.47E+00,2.95E-02,2.04E-02,2.14E-01,2.75E-01,-9.38E-02
26,8.8,5.33E-01,1.74E-02,-1.57E+00,3.25E-02,3.43E-02,3.25E-01,2.49E-01,-9.63E-02
27,8.7,5.26E-01,-2.26E-02,-1.56E+00,3.33E-02,3.08E-02,2.86E-01,2.51E-01,-9.55E-02
28,8.8,5.23E-01,-5.94E-02,-1.57E+00,3.52E-02,2.20E-02,2.72E-01,2.49E-01,-9.50E-02
29,8.7,5.17E-01,-1.09E-01,-1.57E+00,7.40E-02,2.24E-02,2.43E-01,2.48E-01,-9.43E-02
30,8.7,5.12E-01,-1.68E-01,-1.60E+00,7.47E-02,2.85E-02,2.76E-01,2.41E-01,-9.52E-02
31,8.6,5.06E-01,-1.76E-01,-1.59E+00,3.65E-02,2.44E-02,2.29E-01,2.48E-01,-9.43E-02
32,8.6,5.01E-01,-2.22E-01,-1.60E+00,3.77E-02,2.17E-02,2.23E-01,2.45E-01,-9.41E-02
33,8.5,6.02E-01,1.23E+00,-6.07E-01,3.79E-02,-2.85E-01,-1.24E+00,4.98E-01,-4.08E-02
34,13.42,5.20E-01,1.13E+00,-2.26E-01,6.16E-02,-7.26E-01,-9.96E-01,-7.80E-02,-5.52E-02
35,8.2,5.92E-01,1.11E+00,-6.50E-01,3.40E-02,-2.45E-01,-1.21E+00,4.94E-01,-5.82E-02
36,8.1,5.88E-01,1.05E+00,-6.81E-01,3.36E-02,-2.34E-01,-1.21E+00,5.02E-01,-5.84E-02
37,8.1,6.59E-01,9.91E-01,-6.71E-01,2.77E-02,-1.91E-01,-1.19E+00,4.64E-01,3.58E-02
38,8,8.89E-01,3.28E+00,-9.53E-01,-7.29E-02,3.47E-01,8.82E-01,4.51E-01,-6.68E-02
39,7.7,7.42E-01,2.41E+00,-8.82E-01,-3.37E-02,1.38E-01,1.02E-01,4.83E-01,-9.40E-02
40,7.8,7.31E-01,2.52E+00,-8.99E-01,-3.61E-02,1.49E-01,2.28E-01,4.95E-01,-1.60E-01
41,7.9,6.73E-01,1.57E+00,-1.04E+00,-1.01E-02,7.98E-02,-2.04E-02,4.26E-01,-1.06E-01
42,7.7,6.24E-01,1.13E+00,-1.19E+00,-4.01E-03,1.01E-01,4.61E-02,3.91E-01,-1.08E-01
43,7.7,5.97E-01,8.60E-01,-1.27E+00,2.21E-03,9.67E-02,5.95E-02,3.70E-01,-1.09E-01
44,7.7,5.65E-01,6.38E-01,-1.38E+00,6.69E-03,1.05E-01,1.52E-01,3.48E-01,-9.45E-02
45,7.7,5.66E-01,5.07E-01,-1.39E+00,1.01E-02,9.58E-02,1.26E-01,3.36E-01,-1.10E-01
46,7.7,5.35E-01,3.02E-01,-1.50E+00,1.34E-02,1.12E-01,2.53E-01,3.12E-01,-9.66E-02
47,7.7,5.41E-01,2.45E-01,-1.49E+00,1.46E-02,1.07E-01,2.03E-01,3.09E-01,-1.12E-01
48,7.8,5.30E-01,1.21E-01,-1.54E+00,1.65E-02,1.14E-01,2.48E-01,2.95E-01,-1.13E-01
49,7.5,4.72E-01,7.50E-02,-1.59E+00,2.11E-02,9.11E-02,2.22E-01,3.12E-01,-1.44E-01
50,7.7,4.58E-01,-1.08E-01,-1.66E+00,2.50E-02,9.70E-02,3.30E-01,2.91E-01,-1.46E-01
51,7.6,5.07E-01,-9.01E-02,-1.61E+00,2.08E-02,1.11E-01,2.21E-01,2.79E-01,-1.13E-01
52,7.6,4.99E-01,-1.82E-01,-1.65E+00,2.21E-02,1.18E-01,2.60E-01,2.69E-01,-1.14E-01
53,7.6,4.91E-01,-2.11E-01,-1.64E+00,2.22E-02,1.18E-01,2.37E-01,2.75E-01,-1.13E-01
54,7.3,4.67E-01,-2.71E-01,-1.67E+00,2.19E-02,1.28E-01,2.43E-01,2.78E-01,-9.72E-02
55,7.5,4.70E-01,-2.71E-01,-1.65E+00,2.52E-02,1.03E-01,1.96E-01,2.80E-01,-9.55E-02
56,7.4,4.65E-01,-2.79E-01,-1.63E+00,2.47E-02,1.03E-01,1.50E-01,2.86E-01,-9.47E-02
57,7.4,4.99E-01,7.34E-02,-1.38E+00,2.59E-02,1.80E-02,-2.46E-01,3.61E-01,-8.44E-02
58,7.1,5.46E-01,1.07E+00,-7.03E-01,2.51E-02,-1.89E-01,-1.27E+00,5.50E-01,-1.23E-01
59,7.2,5.76E-01,1.00E+00,-7.10E-01,2.25E-02,-1.64E-01,-1.24E+00,5.30E-01,-7.55E-02
60,7,4.92E-01,9.33E-01,-7.74E-01,2.93E-02,-1.94E-01,-1.21E+00,5.57E-01,-1.71E-01
61,7,4.87E-01,8.80E-01,-7.99E-01,3.03E-02,-1.93E-01,-1.21E+00,5.49E-01,-1.72E-01
62,6.7,1.68E+00,2.96E+00,-7.63E-01,-1.69E-01,9.69E-01,7.80E-01,1.01E-01,1.02E+00
63,6.8,8.20E-01,3.10E+00,-1.04E+00,-7.92E-02,4.03E-01,8.11E-01,4.88E-01,-1.32E-01
64,7.1,7.24E-01,2.32E+00,-9.48E-01,-3.99E-02,1.90E-01,1.22E-01,4.96E-01,-9.60E-02
65,7,6.35E-01,1.53E+00,-1.05E+00,-1.64E-02,1.15E-01,-1.48E-01,4.66E-01,-8.89E-02
66,7.1,6.05E-01,1.04E+00,-1.21E+00,-6.55E-03,1.20E-01,-5.66E-02,4.15E-01,-1.07E-01
67,7,5.63E-01,7.86E-01,-1.30E+00,-1.37E-03,1.21E-01,-3.46E-02,4.00E-01,-9.14E-02
68,6.9,5.34E-01,4.98E-01,-1.42E+00,2.06E-03,1.44E-01,6.73E-02,3.71E-01,-9.41E-02
69,7,5.23E-01,3.90E-01,-1.45E+00,6.34E-03,1.32E-01,7.37E-02,3.43E-01,-9.49E-02
70,6.8,5.12E-01,2.44E-01,-1.52E+00,7.21E-03,1.48E-01,1.10E-01,3.43E-01,-9.59E-02
71,7.1,5.13E-01,1.92E-01,-1.51E+00,1.21E-02,1.21E-01,8.97E-02,3.37E-01,-9.47E-02
72,6.8,4.98E-01,1.16E-01,-1.54E+00,1.06E-02,1.40E-01,8.12E-02,3.37E-01,-9.52E-02
73,6.7,4.86E-01,2.52E-02,-1.58E+00,1.05E-02,1.54E-01,1.17E-01,3.29E-01,-9.64E-02
74,6.6,4.64E-01,-4.45E-02,-1.62E+00,1.13E-02,1.60E-01,1.34E-01,3.28E-01,-8.07E-02
75,6.7,4.75E-01,-9.83E-02,-1.61E+00,1.39E-02,1.47E-01,1.11E-01,3.20E-01,-9.61E-02
76,6.4,4.55E-01,-1.29E-01,-1.64E+00,1.20E-02,1.62E-01,8.42E-02,3.41E-01,-7.97E-02
77,6.5,4.65E-01,-1.97E-01,-1.65E+00,1.37E-02,1.60E-01,9.96E-02,3.28E-01,-9.61E-02
78,6.2,4.39E-01,-2.62E-01,-1.70E+00,1.22E-02,1.81E-01,1.34E-01,3.29E-01,-8.13E-02
79,6.3,4.41E-01,-2.62E-01,-1.68E+00,1.44E-02,1.63E-01,8.48E-02,3.32E-01,-7.98E-02
80,6.1,4.33E-01,-2.97E-01,-1.68E+00,1.40E-02,1.68E-01,6.54E-02,3.34E-01,-7.97E-02
81,6,4.13E-01,-9.44E-02,-1.55E+00,1.67E-02,1.06E-01,-1.80E-01,4.03E-01,-1.21E-01
82,5.7,5.08E-01,1.08E+00,-7.33E-01,1.15E-02,-1.13E-01,-1.39E+00,6.12E-01,-1.07E-01
83,5.7,5.00E-01,1.03E+00,-7.50E-01,1.13E-02,-1.05E-01,-1.36E+00,6.12E-01,-1.07E-01
84,5.6,5.40E-01,9.53E-01,-7.86E-01,8.73E-03,-7.55E-02,-1.32E+00,5.93E-01,-6.10E-02
85,5.8,1.95E+00,6.20E-01,-3.38E-01,-1.34E-01,8.36E-01,-1.35E+00,-5.02E-02,1.78E+00
86,5.7,8.46E-01,3.16E+00,-1.07E+00,-9.68E-02,5.06E-01,7.93E-01,5.14E-01,-6.04E-02
87,5.6,8.73E-01,3.12E+00,-1.08E+00,-1.01E-01,5.34E-01,7.95E-01,4.99E-01,-1.87E-02
88,5.8,8.52E-01,2.32E+00,-9.49E-01,-7.01E-02,3.76E-01,9.17E-02,4.79E-01,9.05E-02
89,5.8,6.14E-01,1.50E+00,-1.12E+00,-3.06E-02,2.09E-01,-1.48E-01,5.07E-01,-9.18E-02
90,5.8,5.35E-01,1.11E+00,-1.26E+00,-1.77E-02,1.79E-01,-1.20E-01,4.75E-01,-1.40E-01
91,5.8,5.08E-01,8.61E-01,-1.32E+00,-1.26E-02,1.78E-01,-1.01E-01,4.60E-01,-1.40E-01
92,5.8,5.24E-01,6.49E-01,-1.37E+00,-1.20E-02,2.01E-01,-7.94E-02,4.26E-01,-9.33E-02
93,5.8,5.12E-01,5.11E-01,-1.42E+00,-9.11E-03,2.03E-01,-4.61E-02,4.13E-01,-9.40E-02
94,5.8,4.66E-01,4.17E-01,-1.46E+00,-2.53E-03,1.74E-01,-4.74E-02,4.21E-01,-1.41E-01
95,5.8,4.93E-01,2.93E-01,-1.49E+00,-3.32E-03,1.95E-01,-3.78E-02,3.90E-01,-9.47E-02
96,5.9,4.52E-01,2.31E-01,-1.52E+00,3.32E-03,1.61E-01,-4.33E-02,4.00E-01,-1.41E-01
97,5.8,4.77E-01,1.24E-01,-1.55E+00,-1.77E-04,2.00E-01,5.51E-04,3.73E-01,-9.56E-02
98,5.8,4.67E-01,2.31E-02,-1.60E+00,4.33E-04,2.12E-01,4.68E-02,3.63E-01,-9.69E-02
99,5.8,4.34E-01,2.09E-03,-1.62E+00,5.81E-03,1.80E-01,2.37E-02,3.90E-01,-1.43E-01
100,5.6,4.61E-01,-6.74E-02,-1.63E+00,1.59E-03,2.15E-01,2.98E-02,3.71E-01,-9.65E-02
101,5.7,4.56E-01,-1.16E-01,-1.63E+00,3.38E-03,2.08E-01,2.90E-02,3.71E-01,-9.55E-02
102,5.7,4.60E-01,-1.74E-01,-1.67E+00,4.90E-03,2.10E-01,5.85E-02,3.69E-01,-9.66E-02
103,5.3,4.35E-01,-1.70E-01,-1.66E+00,2.44E-03,2.19E-01,6.62E-05,3.91E-01,-7.89E-02
104,5.6,4.36E-01,-2.36E-01,-1.67E+00,7.46E-03,1.97E-01,2.06E-02,3.79E-01,-7.86E-02
105,5.6,4.48E-01,-2.24E-01,-1.65E+00,6.08E-03,2.00E-01,-2.08E-02,3.81E-01,-9.41E-02
106,5.1,4.37E-01,3.02E-01,-1.29E+00,4.53E-03,9.49E-02,-5.87E-01,5.03E-01,-1.27E-01
107,5.2,5.69E-01,9.77E-01,-7.89E-01,-1.04E-03,-1.65E-02,-1.31E+00,5.84E-01,-1.53E-02
108,5.4,4.96E-01,9.19E-01,-8.43E-01,9.89E-03,-7.23E-02,-1.26E+00,6.03E-01,-1.10E-01
109,5.3,4.86E-01,8.46E-01,-8.74E-01,9.79E-03,-6.12E-02,-1.24E+00,5.98E-01,-1.11E-01
110,5.5,9.74E-01,3.02E+00,-1.06E+00,-1.11E-01,6.07E-01,7.63E-01,4.60E-01,1.53E-01
111,5.5,7.29E-01,2.13E+00,-9.75E-01,-5.59E-02,2.96E-01,-8.86E-02,5.25E-01,1.13E-02
112,5.5,6.10E-01,2.03E+00,-9.90E-01,-3.96E-02,1.97E-01,-2.03E-01,5.75E-01,-1.22E-01
113,5.6,5.93E-01,1.43E+00,-1.21E+00,-3.18E-02,2.36E-01,-5.32E-02,4.94E-01,-7.90E-02
114,5.5,5.52E-01,1.00E+00,-1.31E+00,-2.50E-02,2.43E-01,-4.94E-02,4.55E-01,-9.51E-02
115,5.6,5.40E-01,7.20E-01,-1.39E+00,-1.93E-02,2.45E-01,-2.89E-03,4.24E-01,-1.12E-01
116,5.7,5.29E-01,5.72E-01,-1.42E+00,-1.39E-02,2.28E-01,-8.98E-03,4.11E-01,-1.12E-01
117,5.6,5.04E-01,4.45E-01,-1.47E+00,-1.00E-02,2.21E-01,-1.20E-02,4.02E-01,-9.61E-02
118,6,5.01E-01,3.24E-01,-1.50E+00,-3.43E-03,1.97E-01,1.20E-02,3.85E-01,-9.56E-02
119,5.7,4.73E-01,2.51E-01,-1.54E+00,-4.06E-03,2.10E-01,3.03E-03,3.89E-01,-7.98E-02
120,5.6,4.63E-01,1.74E-01,-1.56E+00,-3.22E-03,2.13E-01,1.06E-04,3.85E-01,-7.99E-02
121,5.8,4.74E-01,8.69E-02,-1.58E+00,-1.37E-04,2.07E-01,3.67E-02,3.67E-01,-9.65E-02
122,6,4.48E-01,-2.13E-02,-1.63E+00,3.41E-03,2.04E-01,9.75E-02,3.44E-01,-8.16E-02
123,6,4.44E-01,-6.21E-02,-1.62E+00,5.58E-03,1.92E-01,6.16E-02,3.44E-01,-8.06E-02
124,6,4.45E-01,-1.27E-01,-1.65E+00,7.23E-03,1.91E-01,7.30E-02,3.49E-01,-8.05E-02
125,5.9,4.38E-01,-1.62E-01,-1.66E+00,7.08E-03,1.94E-01,5.44E-02,3.50E-01,-8.03E-02
126,6,4.35E-01,-2.27E-01,-1.68E+00,9.71E-03,1.87E-01,6.93E-02,3.42E-01,-8.04E-02
127,5.7,4.37E-01,-2.46E-01,-1.67E+00,6.22E-03,2.07E-01,2.74E-02,3.46E-01,-9.65E-02
128,5.8,4.37E-01,-2.83E-01,-1.67E+00,9.16E-03,1.92E-01,1.60E-02,3.42E-01,-9.58E-02
129,5.8,5.14E-01,1.16E+00,-6.99E-01,1.13E-02,-1.24E-01,-1.42E+00,6.04E-01,-1.07E-01
130,5.8,5.29E-01,1.11E+00,-7.11E-01,1.23E-02,-1.24E-01,-1.41E+00,6.05E-01,-1.23E-01
131,5.7,4.80E-01,1.04E+00,-7.48E-01,1.55E-02,-1.34E-01,-1.39E+00,6.21E-01,-1.70E-01
132,5.4,7.87E-01,9.20E-01,-6.80E-01,-1.95E-02,9.43E-02,-1.40E+00,4.92E-01,2.70E-01
133,5.5,4.96E-01,9.34E-01,-8.00E-01,1.17E-02,-9.33E-02,-1.35E+00,6.13E-01,-1.08E-01
134,5.5,7.61E-01,3.28E+00,-1.08E+00,-9.28E-02,4.67E-01,7.87E-01,5.84E-01,-1.48E-01
135,5.4,7.23E-01,3.27E+00,-1.10E+00,-8.84E-02,4.42E-01,7.85E-01,5.98E-01,-1.95E-01
136,5.2,6.30E-01,2.22E+00,-9.73E-01,-4.81E-02,2.32E-01,-1.65E-01,6.01E-01,-1.24E-01
137,5.4,6.08E-01,1.46E+00,-1.17E+00,-3.46E-02,2.43E-01,-1.13E-01,5.17E-01,-9.33E-02
138,5.6,5.76E-01,1.14E+00,-1.24E+00,-2.45E-02,2.17E-01,-1.08E-01,4.79E-01,-9.29E-02
139,5.5,5.49E-01,8.97E-01,-1.33E+00,-2.09E-02,2.28E-01,-7.30E-02,4.59E-01,-9.40E-02
140,5.6,4.97E-01,6.96E-01,-1.42E+00,-1.25E-02,2.08E-01,6.26E-03,4.51E-01,-1.43E-01
141,5.7,5.03E-01,4.90E-01,-1.51E+00,-1.21E-02,2.39E-01,1.02E-01,4.14E-01,-8.14E-02
142,5.7,5.04E-01,3.68E-01,-1.54E+00,-1.09E-02,2.46E-01,1.16E-01,4.00E-01,-9.81E-02
143,5.3,4.87E-01,2.88E-01,-1.56E+00,-1.22E-02,2.61E-01,8.50E-02,4.02E-01,-9.82E-02
144,5.6,4.80E-01,1.54E-01,-1.61E+00,-7.86E-03,2.56E-01,1.44E-01,3.83E-01,-9.91E-02
145,5.7,4.78E-01,7.71E-02,-1.64E+00,-4.16E-03,2.43E-01,1.44E-01,3.70E-01,-9.95E-02
146,5.4,4.62E-01,-6.01E-03,-1.67E+00,-6.09E-03,2.67E-01,1.70E-01,3.71E-01,-1.00E-01
147,5.5,4.93E-01,-5.58E-02,-1.65E+00,-7.47E-03,2.76E-01,1.38E-01,3.58E-01,-5.10E-02
148,5.7,5.04E-01,-1.05E-01,-1.64E+00,-5.80E-03,2.71E-01,1.35E-01,3.49E-01,-6.69E-02
149,5.7,4.97E-01,-1.79E-01,-1.67E+00,-4.53E-03,2.74E-01,1.56E-01,3.41E-01,-6.74E-02
150,5.5,5.25E-01,-2.30E-01,-1.67E+00,-8.77E-03,3.05E-01,1.44E-01,3.25E-01,-2.03E-02
151,5.6,5.40E-01,-2.72E-01,-1.67E+00,-7.87E-03,3.01E-01,1.33E-01,3.34E-01,-3.51E-02
152,5.5,5.68E-01,-3.37E-01,-1.66E+00,-1.08E-02,3.25E-01,1.11E-01,3.17E-01,1.24E-02
153,5.4,4.53E-01,-3.39E-01,-1.71E+00,-6.18E-04,2.63E-01,1.08E-01,3.67E-01,-1.29E-01
154,5.6,5.83E-01,-1.56E-01,-1.51E+00,-8.20E-03,2.64E-01,-1.41E-01,3.54E-01,1.90E-02
155,5.5,6.53E-01,7.76E-01,-8.72E-01,-1.03E-02,8.09E-02,-1.08E+00,5.15E-01,4.24E-02
156,5.3,6.74E-01,1.10E+00,-6.36E-01,-1.12E-02,1.38E-02,-1.45E+00,5.78E-01,5.14E-02
157,5.3,6.70E-01,1.07E+00,-6.39E-01,-9.95E-03,9.15E-03,-1.47E+00,5.77E-01,5.18E-02
158,5.1,9.31E-01,3.54E+00,-9.39E-01,-1.22E-01,6.13E-01,8.00E-01,5.62E-01,-7.17E-02
159,5.5,9.42E-01,3.53E+00,-9.41E-01,-1.18E-01,5.86E-01,8.16E-01,5.48E-01,-7.19E-02
160,5.2,9.74E-01,3.54E+00,-9.30E-01,-1.24E-01,6.25E-01,7.99E-01,5.38E-01,-2.49E-02
161,5.3,8.12E-01,2.08E+00,-9.38E-01,-6.75E-02,3.67E-01,-9.46E-02,5.15E-01,-7.03E-04
162,5.4,7.43E-01,1.46E+00,-1.15E+00,-5.23E-02,3.58E-01,7.97E-03,4.61E-01,1.38E-02
163,5.5,7.14E-01,1.15E+00,-1.26E+00,-4.63E-02,3.64E-01,7.96E-02,4.31E-01,1.22E-02
164,5.3,7.00E-01,9.04E-01,-1.36E+00,-4.55E-02,3.96E-01,1.65E-01,4.04E-01,-6.72E-03
165,5.2,6.79E-01,7.08E-01,-1.44E+00,-4.37E-02,4.14E-01,2.27E-01,3.85E-01,-8.54E-03
166,5.4,6.61E-01,5.95E-01,-1.47E+00,-3.66E-02,3.83E-01,2.18E-01,3.77E-01,8.84E-03
167,5.3,6.49E-01,5.04E-01,-1.51E+00,-3.67E-02,3.98E-01,2.53E-01,3.69E-01,7.65E-03
168,5.3,6.36E-01,3.66E-01,-1.56E+00,-3.45E-02,4.04E-01,2.85E-01,3.56E-01,6.83E-03
169,5.1,6.33E-01,2.73E-01,-1.60E+00,-3.72E-02,4.34E-01,3.17E-01,3.47E-01,-1.10E-02
170,5.3,6.27E-01,1.91E-01,-1.64E+00,-3.12E-02,4.10E-01,3.54E-01,3.47E-01,5.56E-03
171,5.3,6.19E-01,1.23E-01,-1.66E+00,-3.00E-02,4.10E-01,3.43E-01,3.44E-01,5.73E-03
172,5.1,6.13E-01,1.06E-01,-1.65E+00,-3.02E-02,4.10E-01,3.06E-01,3.48E-01,6.37E-03
173,5,6.04E-01,5.73E-02,-1.66E+00,-3.01E-02,4.13E-01,2.75E-01,3.50E-01,6.82E-03
174,5.1,5.99E-01,-3.54E-02,-1.69E+00,-2.74E-02,4.11E-01,3.17E-01,3.37E-01,6.11E-03
175,5.2,6.01E-01,-3.55E-02,-1.67E+00,-2.48E-02,3.91E-01,2.68E-01,3.40E-01,7.68E-03
176,5.2,5.92E-01,-1.37E-01,-1.71E+00,-2.36E-02,3.99E-01,3.16E-01,3.28E-01,6.50E-03
177,5.1,6.48E-01,6.24E-01,-1.18E+00,-2.45E-02,2.42E-01,-4.80E-01,4.63E-01,2.63E-02
178,5,6.84E-01,1.37E+00,-6.76E-01,-2.40E-02,7.99E-02,-1.23E+00,6.22E-01,-1.75E-02
179,5.1,6.80E-01,1.31E+00,-6.96E-01,-2.18E-02,7.47E-02,-1.22E+00,6.14E-01,-1.76E-02
180,5.2,6.80E-01,1.27E+00,-7.03E-01,-1.98E-02,6.69E-02,-1.21E+00,6.09E-01,-1.75E-02
181,5.1,6.72E-01,1.23E+00,-7.16E-01,-1.99E-02,7.24E-02,-1.22E+00,6.08E-01,-1.75E-02
182,5.2,1.05E+00,3.42E+00,-9.31E-01,-1.28E-01,6.64E-01,7.96E-01,5.25E-01,7.10E-02
183,4.9,1.00E+00,3.41E+00,-9.57E-01,-1.28E-01,6.61E-01,7.85E-01,5.46E-01,2.33E-02
184,5.2,9.79E-01,2.85E+00,-8.83E-01,-1.05E-01,5.40E-01,3.10E-01,5.31E-01,8.37E-02
185,5,9.55E-01,2.10E+00,-8.12E-01,-8.31E-02,4.44E-01,-2.76E-01,4.92E-01,1.93E-01
186,5.1,8.17E-01,1.40E+00,-1.11E+00,-6.32E-02,4.24E-01,-6.11E-02,4.51E-01,9.35E-02
187,5.2,7.24E-01,1.18E+00,-1.18E+00,-4.82E-02,3.55E-01,-8.66E-02,4.67E-01,2.96E-04
188,5.3,7.02E-01,9.23E-01,-1.28E+00,-4.24E-02,3.57E-01,-6.23E-03,4.38E-01,-1.31E-03
189,5.1,6.79E-01,7.36E-01,-1.36E+00,-4.19E-02,3.82E-01,4.38E-02,4.23E-01,-3.13E-03
190,5.1,6.64E-01,5.85E-01,-1.41E+00,-3.88E-02,3.83E-01,6.40E-02,4.10E-01,-3.57E-03
191,5.1,6.52E-01,4.66E-01,-1.45E+00,-3.63E-02,3.83E-01,7.84E-02,4.00E-01,-3.87E-03
192,5.2,6.49E-01,3.92E-01,-1.47E+00,-3.33E-02,3.75E-01,1.03E-01,3.90E-01,-4.07E-03
193,5,6.00E-01,2.96E-01,-1.54E+00,-2.99E-02,3.69E-01,1.22E-01,3.95E-01,-5.30E-02
194,5.1,5.76E-01,-1.35E-02,-1.71E+00,-2.68E-02,4.07E-01,3.50E-01,3.49E-01,-5.85E-02
195,5.2,5.83E-01,5.12E-02,-1.64E+00,-2.43E-02,3.74E-01,2.38E-01,3.62E-01,-5.53E-02
196,4.9,5.72E-01,3.56E-02,-1.64E+00,-2.69E-02,3.88E-01,1.96E-01,3.71E-01,-5.51E-02
197,5.1,5.75E-01,1.63E-02,-1.63E+00,-2.33E-02,3.66E-01,1.68E-01,3.69E-01,-5.38E-02
198,5.1,5.69E-01,-4.78E-02,-1.65E+00,-2.20E-02,3.66E-01,1.80E-01,3.63E-01,-5.41E-02
199,5.1,6.06E-01,-1.19E-01,-1.66E+00,-2.41E-02,3.89E-01,1.89E-01,3.51E-01,-6.81E-03
200,4.8,5.42E-01,-2.18E-01,-1.74E+00,-2.05E-02,3.85E-01,2.42E-01,3.62E-01,-3.95E-02
201,4.8,6.79E-01,1.35E+00,-6.63E-01,-2.29E-02,6.95E-02,-1.32E+00,6.25E-01,-1.65E-02
202,5,6.76E-01,1.29E+00,-6.65E-01,-1.97E-02,5.63E-02,-1.31E+00,6.22E-01,-1.54E-02
203,5.1,6.81E-01,1.22E+00,-6.86E-01,-1.97E-02,6.76E-02,-1.26E+00,6.12E-01,-3.21E-02
204,4.8,1.19E+00,1.04E+00,-5.54E-01,-7.66E-02,4.35E-01,-1.26E+00,3.80E-01,6.11E-01
205,4.9,6.00E-01,1.07E+00,-7.89E-01,-1.46E-02,6.10E-02,-1.18E+00,6.26E-01,-1.45E-01
206,5,9.81E-01,3.18E+00,-1.01E+00,-1.22E-01,6.48E-01,7.76E-01,5.31E-01,-8.19E-03
207,4.9,1.03E+00,3.17E+00,-9.94E-01,-1.29E-01,6.95E-01,7.70E-01,5.08E-01,6.47E-02
208,4.9,8.80E-01,2.56E+00,-9.41E-01,-9.16E-02,4.84E-01,1.91E-01,5.53E-01,-2.45E-02
209,4.9,1.22E+00,1.58E+00,-8.84E-01,-1.07E-01,6.61E-01,-1.94E-01,3.29E-01,5.52E-01
210,4.8,6.83E-01,1.18E+00,-1.22E+00,-4.88E-02,3.62E-01,-7.84E-02,4.99E-01,-4.78E-02
211,5,6.55E-01,9.04E-01,-1.30E+00,-4.08E-02,3.48E-01,-3.71E-02,4.60E-01,-4.84E-02
212,5.2,6.42E-01,6.94E-01,-1.38E+00,-3.45E-02,3.40E-01,1.78E-02,4.31E-01,-5.00E-02
213,5,6.12E-01,4.01E-01,-1.52E+00,-3.23E-02,3.74E-01,1.48E-01,3.99E-01,-5.36E-02
214,5.2,6.09E-01,3.31E-01,-1.53E+00,-2.88E-02,3.59E-01,1.43E-01,3.92E-01,-5.30E-02
215,5.1,5.96E-01,2.27E-01,-1.57E+00,-2.82E-02,3.71E-01,1.66E-01,3.84E-01,-5.39E-02
